Format Version,1.23,Take Name,cap_016,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.29.36.444 PM,Total Frames in Take,3109,Total Exported Frames,3109,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.840031,0.008969,0.046541,-0.540464,0.048072,0.381842,-0.011592,-0.715718,0.358086,-0.443074,-0.403990,0.312891,0.264696,0.234252,-0.001305,-0.000093,0.000000,-0.999999,0.038816,0.138611,0.300368,0.215455,0.141359,0.428476,0.168475,0.141561,0.560996,-0.122350,0.143391,0.487003,-0.123433,0.141817,0.557636,0.231140,0.122071,0.562693,0.039004,0.124432,0.380543,0.197654,0.130662,0.380955,0.039198,0.125289,0.299082,-0.107502,0.133057,0.378053,-0.107956,0.132518,0.298764,0.198003,0.129780,0.298340,0.195850,0.128018,0.218805,0.038890,0.127011,0.223249,-0.107938,0.132276,0.225662,0.325434,0.255283,0.278431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061820,0.481028,-0.258414,0.007822,0.414008,-0.101438,0.019040,0.478340,-0.246080,0.073248,0.404953,-0.086306,0.048922,0.449780,-0.098974,0.442452,0.372963,0.301496,0.450648,0.395664,0.260853,0.414668,0.366805,0.213510,0.375503,0.393067,0.169940,0.421159,0.400045,0.121906
7,0.029167,-0.840067,0.009140,0.046514,-0.540408,0.048009,0.381809,-0.011596,-0.715609,0.358217,-0.442964,-0.404186,0.312807,0.264748,0.234304,-0.001300,-0.000059,0.000014,-0.999999,0.038827,0.138594,0.300400,0.215448,0.141342,0.428489,0.168479,0.141557,0.561013,-0.122351,0.143386,0.487021,-0.123431,0.141798,0.557661,0.231118,0.122036,0.562790,0.038999,0.124421,0.380564,0.197648,0.130655,0.380971,0.039185,0.125280,0.299101,-0.107514,0.133046,0.378075,-0.107967,0.132515,0.298791,0.197986,0.129741,0.298350,0.195841,0.128006,0.218821,0.038883,0.127005,0.223267,-0.107951,0.132261,0.225686,0.325415,0.255280,0.278462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061840,0.481027,-0.258408,0.007783,0.413998,-0.101453,0.019059,0.478336,-0.246070,0.073207,0.404924,-0.086298,0.048904,0.449757,-0.098970,0.442431,0.372961,0.301517,0.450630,0.395652,0.260870,0.414649,0.366787,0.213529,0.375493,0.393036,0.169949,0.421140,0.400024,0.121917
8,0.033333,-0.840105,0.009255,0.046408,-0.540356,0.047962,0.381793,-0.011594,-0.715592,0.358166,-0.443046,-0.404173,0.312810,0.264733,0.234320,-0.001314,-0.000109,-0.000007,-0.999999,0.038813,0.138602,0.300398,0.215444,0.141347,0.428499,0.168487,0.141554,0.561026,-0.122356,0.143384,0.487029,-0.123429,0.141793,0.557671,0.231156,0.122059,0.562720,0.038998,0.124422,0.380574,0.197640,0.130647,0.380971,0.039181,0.125285,0.299107,-0.107505,0.133050,0.378095,-0.107959,0.132512,0.298814,0.197976,0.129738,0.298364,0.195832,0.128008,0.218838,0.038872,0.127010,0.223281,-0.107948,0.132260,0.225708,0.325393,0.255282,0.278487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061876,0.481039,-0.258397,0.007758,0.413999,-0.101470,0.019091,0.478347,-0.246050,0.073186,0.404925,-0.086277,0.048894,0.449736,-0.098966,0.442411,0.372968,0.301530,0.450606,0.395655,0.260885,0.414651,0.366788,0.213556,0.375490,0.393027,0.169953,0.421134,0.400011,0.121930
9,0.037500,-0.840081,0.008900,0.046256,-0.540412,0.047998,0.381737,-0.011511,-0.715391,0.358400,-0.442862,-0.404522,0.312683,0.264833,0.234398,-0.001303,-0.000113,-0.000000,-0.999999,0.038814,0.138579,0.300416,0.215442,0.141329,0.428514,0.168495,0.141533,0.561042,-0.122350,0.143360,0.487048,-0.123434,0.141786,0.557692,0.231164,0.122037,0.562741,0.038999,0.124404,0.380585,0.197645,0.130626,0.380973,0.039179,0.125283,0.299117,-0.107493,0.133023,0.378118,-0.107960,0.132497,0.298837,0.197977,0.129718,0.298364,0.195827,0.127994,0.218841,0.038874,0.126998,0.223289,-0.107937,0.132260,0.225734,0.325388,0.255297,0.278534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061899,0.481030,-0.258381,0.007744,0.413956,-0.101497,0.018955,0.478096,-0.245690,0.073155,0.404889,-0.086250,0.048894,0.449704,-0.098954,0.442394,0.372971,0.301553,0.450591,0.395640,0.260901,0.414640,0.366766,0.213578,0.375501,0.392998,0.169963,0.421119,0.399979,0.121937
10,0.041667,-0.840209,0.009434,0.046250,-0.540205,0.047896,0.381704,-0.011609,-0.715216,0.358608,-0.442728,-0.404795,0.312591,0.264913,0.234455,-0.001274,-0.000115,-0.000017,-0.999999,0.038826,0.138553,0.300424,0.215451,0.141312,0.428519,0.168509,0.141523,0.561050,-0.122339,0.143346,0.487055,-0.123427,0.141763,0.557700,0.231192,0.122036,0.562753,0.039004,0.124395,0.380590,0.197654,0.130612,0.380979,0.039181,0.125267,0.299120,-0.107470,0.133001,0.378135,-0.107925,0.132470,0.298840,0.197983,0.129699,0.298371,0.195847,0.127977,0.218839,0.038880,0.126990,0.223289,-0.107916,0.132231,0.225755,0.325367,0.255291,0.278565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061929,0.481032,-0.258379,0.007740,0.413942,-0.101517,0.019151,0.478350,-0.246038,0.073146,0.404871,-0.086242,0.048902,0.449664,-0.098964,0.442383,0.372970,0.301572,0.450599,0.395621,0.260913,0.414649,0.366752,0.213599,0.375514,0.392967,0.169971,0.421124,0.399953,0.121947
11,0.045833,,,,,,,,-0.715152,0.358605,-0.442752,-0.404882,0.312580,0.264905,0.234497,-0.001251,-0.000067,0.000005,-0.999999,0.038849,0.138517,0.300451,0.215457,0.141286,0.428529,0.168526,0.141510,0.561057,-0.122334,0.143321,0.487068,-0.123414,0.141747,0.557714,0.231159,0.121982,0.562858,0.039018,0.124370,0.380597,0.197671,0.130589,0.380979,0.039194,0.125241,0.299125,-0.107460,0.132986,0.378148,-0.107934,0.132462,0.298859,0.197991,0.129685,0.298370,0.195859,0.127945,0.218841,0.038890,0.126969,0.223298,-0.107914,0.132227,0.225765,0.325360,0.255284,0.278599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061946,0.481028,-0.258364,0.007726,0.413913,-0.101537,0.019177,0.478357,-0.246052,0.073124,0.404830,-0.086219,0.048901,0.449643,-0.098961,0.442379,0.372971,0.301603,0.450606,0.395598,0.260922,0.414641,0.366731,0.213631,0.375506,0.392944,0.169999,0.421128,0.399930,0.121964
12,0.050000,-0.840317,0.009669,0.046247,-0.540033,0.047830,0.381633,-0.011640,,,,,,,,-0.001213,-0.000064,0.000001,-0.999999,0.038859,0.138501,0.300444,0.215464,0.141278,0.428523,0.168531,0.141517,0.561047,-0.122315,0.143323,0.487060,-0.123401,0.141742,0.557707,0.231157,0.121988,0.562855,0.039030,0.124365,0.380587,0.197685,0.130585,0.380970,0.039203,0.125238,0.299116,-0.107456,0.133006,0.378146,-0.107921,0.132466,0.298844,0.198008,0.129669,0.298363,0.195882,0.127932,0.218827,0.038907,0.126970,0.223291,-0.107908,0.132241,0.225758,0.325362,0.255276,0.278627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061954,0.481048,-0.258363,0.007721,0.413912,-0.101555,0.019193,0.478393,-0.246062,0.073098,0.404808,-0.086226,0.048901,0.449637,-0.098975,0.442319,0.372923,0.301651,0.450626,0.395591,0.260936,0.414632,0.366725,0.213652,0.375495,0.392967,0.170025,0.421140,0.399920,0.121973
13,0.054167,-0.840367,0.009634,0.046179,-0.539962,0.047814,0.381609,-0.011671,-0.715179,0.358455,-0.442910,-0.404796,0.312643,0.264833,0.234508,,,,,,,,0.215190,0.140908,0.428547,0.168538,0.141529,0.561025,-0.122304,0.143328,0.487043,-0.123392,0.141744,0.557687,0.231167,0.122021,0.562763,0.039047,0.124370,0.380561,0.197690,0.130570,0.380947,0.039214,0.125250,0.299091,-0.107455,0.133019,0.378116,-0.107905,0.132462,0.298814,0.198021,0.129666,0.298343,0.195890,0.127938,0.218802,0.038917,0.126967,0.223265,-0.107907,0.132244,0.225741,0.325363,0.255265,0.278635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061947,0.481070,-0.258387,0.007723,0.413893,-0.101580,0.019185,0.478410,-0.246076,0.073072,0.404800,-0.086248,0.048883,0.449631,-0.098992,0.442385,0.372952,0.301629,0.450638,0.395582,0.260937,0.414615,0.366731,0.213665,0.375476,0.392974,0.170038,0.421135,0.399909,0.121973
14,0.058333,-0.840323,0.009262,0.046264,-0.540029,0.047883,0.381605,-0.011621,-0.715269,0.358335,-0.442988,-0.404658,0.312704,0.264792,0.234489,-0.001094,-0.000158,-0.000055,-0.999999,0.038834,0.138485,0.300359,0.215477,0.141293,0.428465,0.168536,0.141553,0.560984,-0.122303,0.143343,0.487002,-0.123390,0.141766,0.557648,0.231198,0.122094,0.562636,0.039052,0.124384,0.380530,0.197701,0.130597,0.380912,0.039215,0.125261,0.299054,-0.107450,0.133055,0.378079,-0.107912,0.132494,0.298778,0.198026,0.129691,0.298306,0.195898,0.127956,0.218776,0.038922,0.126979,0.223233,-0.107914,0.132271,0.225698,0.325359,0.255268,0.278626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061934,0.481105,-0.258403,0.007704,0.413920,-0.101609,0.019004,0.478195,-0.245725,0.073063,0.404803,-0.086293,0.048875,0.449652,-0.099025,0.442398,0.372957,0.301622,0.450651,0.395586,0.260942,0.414623,0.366756,0.213662,0.375465,0.393015,0.170051,0.421131,0.399926,0.121976
15,0.062500,-0.840375,0.009175,0.046242,-0.539951,0.047882,0.381588,-0.011644,-0.715336,0.358368,-0.442891,-0.404616,0.312697,0.264795,0.234497,-0.001115,-0.000156,-0.000065,-0.999999,0.038831,0.138515,0.300333,0.215495,0.141325,0.428414,0.168509,0.141573,0.560958,-0.122306,0.143360,0.486982,-0.123393,0.141784,0.557625,0.231190,0.122116,0.562626,0.039043,0.124403,0.380509,0.197702,0.130602,0.380899,0.039215,0.125268,0.299034,-0.107458,0.133083,0.378056,-0.107921,0.132531,0.298755,0.198026,0.129697,0.298293,0.195899,0.127957,0.218748,0.038921,0.126985,0.223212,-0.107921,0.132281,0.225678,0.325367,0.255246,0.278642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061909,0.481132,-0.258402,0.007691,0.413905,-0.101617,0.018973,0.478226,-0.245729,0.073051,0.404814,-0.086324,0.048860,0.449655,-0.099034,0.442406,0.372941,0.301634,0.450654,0.395582,0.260958,0.414611,0.366756,0.213676,0.375453,0.393014,0.170079,0.421121,0.399944,0.122003
16,0.066667,-0.840396,0.009316,0.046507,-0.539893,0.047872,0.381593,-0.011639,-0.715618,0.357995,-0.443134,-0.404181,0.312862,0.264632,0.234472,-0.001144,-0.000159,-0.000065,-0.999999,0.038821,0.138540,0.300325,0.215493,0.141340,0.428407,0.168497,0.141576,0.560950,-0.122313,0.143376,0.486980,-0.123400,0.141793,0.557617,0.231179,0.122132,0.562611,0.039042,0.124414,0.380512,0.197687,0.130626,0.380902,0.039217,0.125278,0.299032,-0.107475,0.133100,0.378049,-0.107916,0.132533,0.298750,0.198023,0.129720,0.298301,0.195896,0.128004,0.218755,0.038919,0.127003,0.223214,-0.107928,0.132302,0.225657,0.325380,0.255232,0.278671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061887,0.481162,-0.258381,0.007665,0.413957,-0.101583,0.018947,0.478260,-0.245708,0.073050,0.404809,-0.086354,0.048841,0.449667,-0.099010,0.442427,0.372924,0.301654,0.450654,0.395580,0.261000,0.414610,0.366755,0.213704,0.375435,0.393044,0.170139,0.421111,0.399962,0.122049
17,0.070833,-0.840514,0.009699,0.046600,-0.539695,0.047797,0.381568,-0.011705,-0.715738,0.357948,-0.443252,-0.403882,0.312908,0.264540,0.234455,-0.001190,-0.000086,-0.000024,-0.999999,0.038836,0.138560,0.300354,0.215460,0.141341,0.428458,0.168503,0.141582,0.560979,-0.122327,0.143386,0.486981,-0.123416,0.141804,0.557619,0.231149,0.122089,0.562697,0.039033,0.124431,0.380529,0.197676,0.130636,0.380926,0.039212,0.125274,0.299050,-0.107476,0.133088,0.378053,-0.107924,0.132556,0.298763,0.198016,0.129759,0.298320,0.195882,0.127998,0.218773,0.038913,0.127007,0.223228,-0.107915,0.132291,0.225675,0.325382,0.255204,0.278713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061848,0.481173,-0.258347,0.007653,0.413944,-0.101541,0.019089,0.478503,-0.246019,0.073046,0.404788,-0.086354,0.048823,0.449652,-0.098976,0.442376,0.372846,0.301727,0.450654,0.395575,0.261052,0.414607,0.366727,0.213750,0.375432,0.393025,0.170211,0.421098,0.399974,0.122106
18,0.075000,-0.840536,0.009763,0.046852,-0.539638,0.047800,0.381562,-0.011686,-0.715967,0.357713,-0.443318,-0.403610,0.313013,0.264437,0.234478,-0.001270,-0.000038,0.000002,-0.999999,0.038847,0.138600,0.300373,0.215451,0.141362,0.428460,0.168498,0.141580,0.561003,-0.122337,0.143397,0.486986,-0.123432,0.141818,0.557622,0.231139,0.122062,0.562775,0.039017,0.124440,0.380531,0.197662,0.130661,0.380942,0.039206,0.125295,0.299066,-0.107472,0.133097,0.378064,-0.107931,0.132551,0.298775,0.198004,0.129779,0.298320,0.195861,0.128010,0.218790,0.038908,0.127021,0.223236,-0.107908,0.132308,0.225684,0.325403,0.255160,0.278767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061810,0.481195,-0.258314,0.007618,0.413980,-0.101503,0.019043,0.478521,-0.245974,0.073054,0.404781,-0.086366,0.048810,0.449651,-0.098937,0.442407,0.372823,0.301764,0.450655,0.395571,0.261103,0.414619,0.366716,0.213800,0.375432,0.393019,0.170276,0.421085,0.399991,0.122164
19,0.079167,-0.840578,0.009598,0.046843,-0.539576,0.047812,0.381542,-0.011673,-0.716247,0.357335,-0.443563,-0.403180,0.313171,0.264260,0.234467,-0.001325,-0.000076,0.000011,-0.999999,0.038819,0.138638,0.300359,0.215437,0.141379,0.428460,0.168483,0.141588,0.561007,-0.122357,0.143411,0.486983,-0.123448,0.141838,0.557617,0.231147,0.122069,0.562697,0.038999,0.124439,0.380536,0.197648,0.130674,0.380949,0.039195,0.125300,0.299067,-0.107478,0.133095,0.378071,-0.107944,0.132564,0.298782,0.197997,0.129788,0.298333,0.195851,0.128025,0.218791,0.038896,0.127013,0.223236,-0.107910,0.132301,0.225693,0.325398,0.255150,0.278807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061759,0.481218,-0.258285,0.007596,0.413964,-0.101476,0.018992,0.478528,-0.245935,0.073055,0.404785,-0.086371,0.048786,0.449648,-0.098907,0.442408,0.372785,0.301793,0.450649,0.395557,0.261149,0.414625,0.366705,0.213848,0.375415,0.393033,0.170347,0.421058,0.399999,0.122215
20,0.083333,-0.840526,0.009084,0.046927,-0.539659,0.047902,0.381544,-0.011594,-0.717525,0.354996,-0.445095,-0.401281,0.314099,0.263227,0.234285,-0.001293,-0.000036,0.000017,-0.999999,0.038833,0.138632,0.300361,0.215427,0.141387,0.428449,0.168495,0.141594,0.561004,-0.122373,0.143417,0.486976,-0.123456,0.141853,0.557598,0.231151,0.122072,0.562763,0.038992,0.124461,0.380525,0.197634,0.130699,0.380939,0.039187,0.125313,0.299051,-0.107483,0.133119,0.378064,-0.107943,0.132575,0.298772,0.197983,0.129803,0.298317,0.195835,0.128048,0.218776,0.038887,0.127033,0.223229,-0.107908,0.132321,0.225696,0.325406,0.255130,0.278827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061709,0.481249,-0.258274,0.007574,0.413988,-0.101476,0.018769,0.478317,-0.245563,0.073059,0.404806,-0.086394,0.048767,0.449664,-0.098898,0.442424,0.372761,0.301816,0.450659,0.395552,0.261185,0.414628,0.366700,0.213882,0.376770,0.390315,0.169082,0.421036,0.400029,0.122259
21,0.087500,-0.840529,0.008969,0.046944,-0.539655,0.047913,0.381540,-0.011609,-0.717558,0.355084,-0.444947,-0.401308,0.314074,0.263233,0.234319,-0.001259,-0.000074,-0.000008,-0.999999,0.038821,0.138617,0.300337,0.215428,0.141379,0.428437,0.168496,0.141597,0.560990,-0.122365,0.143415,0.486960,-0.123457,0.141840,0.557588,0.231166,0.122099,0.562683,0.038996,0.124452,0.380508,0.197637,0.130681,0.380930,0.039188,0.125308,0.299036,-0.107476,0.133112,0.378051,-0.107935,0.132569,0.298757,0.197984,0.129789,0.298310,0.195836,0.128033,0.218770,0.038880,0.127030,0.223216,-0.107900,0.132316,0.225683,0.325407,0.255100,0.278846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061663,0.481257,-0.258285,0.007569,0.413980,-0.101495,0.018726,0.478303,-0.245566,0.073042,0.404809,-0.086413,0.048764,0.449665,-0.098910,0.442439,0.372726,0.301844,0.450670,0.395517,0.261217,0.414627,0.366686,0.213919,0.376762,0.390317,0.169124,0.421023,0.400027,0.122297
22,0.091667,-0.840538,0.008935,0.047043,-0.539632,0.047921,0.381531,-0.011638,-0.717639,0.355103,-0.444838,-0.401267,0.314085,0.263217,0.234348,-0.001275,-0.000076,-0.000013,-0.999999,0.038829,0.138613,0.300329,0.215433,0.141370,0.428430,0.168505,0.141587,0.560985,-0.122363,0.143406,0.486952,-0.123444,0.141824,0.557579,0.231179,0.122089,0.562670,0.038999,0.124436,0.380495,0.197639,0.130679,0.380918,0.039198,0.125296,0.299024,-0.107472,0.133103,0.378047,-0.107931,0.132557,0.298757,0.197995,0.129785,0.298296,0.195847,0.128031,0.218759,0.038895,0.127009,0.223202,-0.107901,0.132297,0.225668,0.325405,0.255070,0.278876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061627,0.481265,-0.258319,0.007561,0.413976,-0.101506,0.018692,0.478310,-0.245583,0.073037,0.404800,-0.086434,0.048757,0.449657,-0.098949,0.442469,0.372691,0.301874,0.450686,0.395489,0.261249,0.414634,0.366676,0.213953,0.376763,0.390311,0.169168,0.421018,0.400036,0.122330
23,0.095833,-0.840529,0.008787,0.046956,-0.539656,0.047913,0.381531,-0.011651,-0.717583,0.355246,-0.444644,-0.401455,0.314019,0.263256,0.234432,-0.001221,-0.000091,-0.000017,-0.999999,0.038822,0.138568,0.300337,0.215442,0.141342,0.428439,0.168505,0.141572,0.560979,-0.122358,0.143377,0.486964,-0.123437,0.141807,0.557599,0.231158,0.122074,0.562671,0.039013,0.124414,0.380510,0.197650,0.130647,0.380918,0.039198,0.125266,0.299032,-0.107482,0.133071,0.378043,-0.107937,0.132541,0.298755,0.198004,0.129756,0.298300,0.195860,0.128000,0.218761,0.038896,0.126996,0.223207,-0.107919,0.132275,0.225665,0.325415,0.255061,0.278938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061579,0.481255,-0.258335,0.007552,0.413950,-0.101521,0.018642,0.478304,-0.245609,0.073004,0.404812,-0.086431,0.048733,0.449648,-0.098969,0.442478,0.372654,0.301925,0.450712,0.395456,0.261287,0.414615,0.366666,0.214004,0.376751,0.390301,0.169237,0.421009,0.400013,0.122376
24,0.100000,-0.840525,0.008725,0.046967,-0.539663,0.047899,0.381540,-0.011667,-0.717521,0.355396,-0.444443,-0.401657,0.313954,0.263313,0.234521,-0.001198,-0.000082,-0.000022,-0.999999,0.038824,0.138541,0.300345,0.215443,0.141321,0.428447,0.168488,0.141559,0.560979,-0.122343,0.143362,0.486969,-0.123431,0.141785,0.557608,0.231142,0.122062,0.562690,0.039017,0.124400,0.380510,0.197664,0.130623,0.380920,0.039203,0.125259,0.299040,-0.107489,0.133067,0.378043,-0.107935,0.132513,0.298745,0.198013,0.129740,0.298308,0.195865,0.127974,0.218766,0.038901,0.126993,0.223217,-0.107930,0.132278,0.225662,0.325408,0.255052,0.279002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061532,0.481263,-0.258357,0.007544,0.413951,-0.101530,0.018598,0.478314,-0.245631,0.072967,0.404822,-0.086438,0.048706,0.449654,-0.098991,0.442500,0.372635,0.301972,0.450727,0.395436,0.261333,0.414598,0.366665,0.214057,0.376742,0.390313,0.169313,0.421007,0.400000,0.122422
25,0.104167,-0.840536,0.008557,0.046734,-0.539669,0.047861,0.381520,-0.011684,-0.717418,0.355631,-0.444204,-0.401895,0.313849,0.263390,0.234606,-0.001169,-0.000095,-0.000033,-0.999999,0.038816,0.138522,0.300350,0.215447,0.141313,0.428451,0.168484,0.141550,0.560975,-0.122343,0.143350,0.486983,-0.123432,0.141778,0.557617,0.231133,0.122070,0.562687,0.039018,0.124385,0.380517,0.197664,0.130604,0.380919,0.039205,0.125242,0.299043,-0.107498,0.133044,0.378037,-0.107942,0.132503,0.298746,0.197999,0.129696,0.298306,0.195871,0.127959,0.218767,0.038900,0.126976,0.223219,-0.107945,0.132258,0.225650,0.325406,0.255046,0.279059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061490,0.481251,-0.258379,0.007537,0.413927,-0.101545,0.018559,0.478296,-0.245661,0.072922,0.404837,-0.086438,0.048633,0.449590,-0.099011,0.442496,0.372611,0.302021,0.450741,0.395408,0.261376,0.414573,0.366649,0.214108,0.376714,0.390336,0.169397,0.421003,0.399994,0.122459
