Format Version,1.23,Take Name,cap_027,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.36.26.701 PM,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.066667,-0.879200,0.085187,-0.067250,-0.463926,-0.094367,0.199754,0.170656,-0.842708,-0.396090,0.082732,-0.355122,-0.262426,0.285903,0.202333,0.000507,-0.000478,0.000094,-1.000000,0.038677,0.137479,0.300337,0.215378,0.140641,0.428382,0.168479,0.141095,0.560818,-0.122394,0.142993,0.487018,-0.123324,0.141669,0.557755,0.231292,0.122072,0.562547,0.039160,0.123826,0.299062,-0.233755,0.304791,0.190181,0.038857,0.124968,0.223219,0.038821,0.123572,0.380755,-0.107471,0.133832,0.378042,0.195862,0.127572,0.218692,0.197541,0.130243,0.380909,0.197761,0.129564,0.298298,-0.107921,0.132367,0.298728,-0.107950,0.132061,0.225697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013950,0.336287,-0.043414,-0.108588,0.247542,0.079492,-0.059021,0.332651,-0.043714,-0.049692,0.233695,0.110440,-0.070240,0.280211,0.098621,-0.313233,0.449704,0.141496,-0.359894,0.443000,0.147632,-0.368219,0.378412,0.166711,-0.402595,0.353690,0.213228,-0.459124,0.346203,0.181459
17,0.070833,-0.879214,0.085117,-0.067317,-0.463903,-0.094319,0.199679,0.170751,-0.842806,-0.396269,0.082777,-0.354679,-0.262326,0.285869,0.202202,0.000501,-0.000464,0.000119,-1.000000,0.038680,0.137492,0.300316,0.215376,0.140650,0.428359,0.168479,0.141097,0.560797,-0.122390,0.143004,0.486985,-0.123337,0.141697,0.557738,0.231286,0.122069,0.562540,0.039158,0.123823,0.299038,-0.233653,0.304767,0.190092,0.038858,0.124964,0.223208,0.038812,0.123600,0.380754,-0.107472,0.133846,0.378032,0.195875,0.127575,0.218678,0.197542,0.130248,0.380894,0.197765,0.129583,0.298283,-0.107921,0.132396,0.298719,-0.107950,0.132061,0.225685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013917,0.336236,-0.043307,-0.108553,0.247464,0.079589,-0.058981,0.332591,-0.043629,-0.049642,0.233636,0.110523,-0.070204,0.280141,0.098748,-0.313184,0.449711,0.141536,-0.359829,0.442942,0.147656,-0.368148,0.378396,0.166711,-0.402494,0.353645,0.213222,-0.459052,0.346162,0.181496
18,0.075000,,,,,,,,-0.842974,-0.396423,0.082915,-0.354075,-0.262226,0.285806,0.202001,0.000378,-0.000399,0.000179,-1.000000,0.038692,0.137546,0.300304,0.215379,0.140668,0.428332,0.168475,0.141095,0.560780,-0.122382,0.143012,0.486960,-0.123329,0.141717,0.557711,0.231193,0.122004,0.562596,0.039162,0.123834,0.299016,-0.233546,0.304748,0.189994,0.038869,0.124969,0.223179,0.038825,0.123614,0.380730,-0.107472,0.133858,0.378007,0.195893,0.127579,0.218643,0.197546,0.130260,0.380879,0.197782,0.129585,0.298256,-0.107911,0.132415,0.298694,-0.107931,0.132070,0.225649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013871,0.336191,-0.043213,-0.108506,0.247460,0.079713,-0.058920,0.332554,-0.043534,-0.049570,0.233591,0.110601,-0.070160,0.280092,0.098866,-0.313127,0.449714,0.141555,-0.359756,0.442922,0.147687,-0.368062,0.378363,0.166688,-0.402381,0.353590,0.213197,-0.458972,0.346136,0.181525
19,0.079167,-0.879246,0.085190,-0.067091,-0.463863,-0.094209,0.199576,0.170945,,,,,,,,,,,,,,,0.215381,0.140678,0.428307,0.168477,0.141112,0.560753,-0.122397,0.143019,0.486932,-0.123335,0.141728,0.557686,0.231184,0.122011,0.562568,0.039150,0.123835,0.298988,-0.233463,0.304705,0.189922,0.038853,0.124969,0.223153,0.038829,0.123630,0.380705,-0.107477,0.133878,0.377981,0.195880,0.127585,0.218623,0.197536,0.130265,0.380867,0.197769,0.129587,0.298232,-0.107906,0.132432,0.298665,-0.107951,0.132066,0.225628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013836,0.336144,-0.043127,-0.108457,0.247386,0.079814,-0.058881,0.332504,-0.043442,-0.049530,0.233535,0.110679,-0.070118,0.280021,0.098977,-0.313056,0.449671,0.141574,-0.359690,0.442862,0.147726,-0.367981,0.378314,0.166663,-0.402282,0.353535,0.213176,-0.458875,0.346069,0.181540
20,0.083333,-0.879267,0.085101,-0.067119,-0.463834,-0.094134,0.199513,0.171021,-0.843142,-0.396660,0.082982,-0.353393,-0.262014,0.285683,0.201767,0.000494,-0.000445,0.000143,-1.000000,0.038686,0.137528,0.300233,0.215376,0.140681,0.428278,0.168473,0.141113,0.560724,-0.122393,0.143035,0.486894,-0.123329,0.141747,0.557649,0.231280,0.122095,0.562465,0.039162,0.123838,0.298966,-0.233374,0.304650,0.189832,0.038869,0.124980,0.223121,0.038840,0.123641,0.380674,-0.107458,0.133876,0.377950,0.195892,0.127594,0.218585,0.197539,0.130270,0.380834,0.197775,0.129594,0.298206,-0.107892,0.132454,0.298629,-0.107946,0.132073,0.225599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013790,0.336102,-0.043050,-0.108392,0.247323,0.079893,-0.058837,0.332462,-0.043356,-0.049459,0.233493,0.110739,-0.070070,0.279963,0.099073,-0.312987,0.449651,0.141581,-0.359614,0.442829,0.147740,-0.367877,0.378254,0.166631,-0.402166,0.353471,0.213144,-0.458775,0.346017,0.181533
21,0.087500,-0.879267,0.084882,-0.067328,-0.463845,-0.094061,0.199434,0.171111,-0.843165,-0.396754,0.082925,-0.353245,-0.261908,0.285620,0.201717,0.000488,-0.000452,0.000154,-1.000000,0.038677,0.137530,0.300212,0.215366,0.140679,0.428251,0.168467,0.141113,0.560704,-0.122410,0.143035,0.486876,-0.123321,0.141752,0.557624,0.231271,0.122083,0.562442,0.039152,0.123839,0.298950,-0.233289,0.304581,0.189761,0.038853,0.124980,0.223101,0.038844,0.123640,0.380649,-0.107463,0.133869,0.377919,0.195881,0.127598,0.218572,0.197530,0.130273,0.380818,0.197766,0.129607,0.298188,-0.107880,0.132456,0.298591,-0.107955,0.132075,0.225579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013747,0.336046,-0.042972,-0.108330,0.247200,0.079980,-0.058816,0.332394,-0.043266,-0.049416,0.233447,0.110821,-0.070020,0.279903,0.099177,-0.312912,0.449597,0.141592,-0.359539,0.442742,0.147754,-0.367781,0.378192,0.166606,-0.402076,0.353395,0.213125,-0.458674,0.345931,0.181523
22,0.091667,-0.879262,0.085092,-0.066932,-0.463873,-0.094012,0.199421,0.171230,-0.843180,-0.396796,0.082881,-0.353173,-0.261806,0.285546,0.201693,0.000172,-0.000415,0.000085,-1.000000,0.038713,0.137686,0.300193,0.215446,0.140788,0.428224,0.168465,0.141115,0.560694,-0.122404,0.143035,0.486868,-0.123312,0.141739,0.557596,0.231278,0.122098,0.562438,0.039153,0.123837,0.298934,-0.233208,0.304507,0.189706,0.038866,0.124988,0.223089,0.038863,0.123640,0.380616,-0.107455,0.133860,0.377893,0.195884,0.127589,0.218556,0.197531,0.130272,0.380805,0.197763,0.129605,0.298176,-0.107866,0.132453,0.298565,-0.107960,0.132085,0.225569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013701,0.335994,-0.042890,-0.108292,0.247219,0.080122,-0.058776,0.332348,-0.043150,-0.049359,0.233399,0.110913,-0.069967,0.279866,0.099271,-0.312821,0.449526,0.141587,-0.359487,0.442748,0.147805,-0.367672,0.378111,0.166590,-0.401980,0.353303,0.213110,-0.458573,0.345836,0.181507
23,0.095833,-0.879243,0.085027,-0.066908,-0.463923,-0.093953,0.199367,0.171366,-0.843160,-0.396742,0.082793,-0.353302,-0.261738,0.285457,0.201761,0.000513,-0.000433,0.000136,-1.000000,0.038678,0.137510,0.300208,0.215354,0.140663,0.428256,0.168454,0.141115,0.560706,-0.122418,0.143037,0.486881,-0.123307,0.141721,0.557596,0.231257,0.122091,0.562447,0.039141,0.123838,0.298947,-0.233143,0.304411,0.189688,0.038849,0.124978,0.223107,0.038866,0.123608,0.380624,-0.107465,0.133858,0.377885,0.195875,0.127583,0.218569,0.197513,0.130259,0.380818,0.197756,0.129595,0.298185,-0.107860,0.132440,0.298558,-0.107982,0.132078,0.225579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013673,0.335923,-0.042778,-0.108229,0.247159,0.080245,-0.058760,0.332272,-0.043029,-0.049327,0.233348,0.111041,-0.069917,0.279800,0.099404,-0.312743,0.449420,0.141605,-0.359443,0.442760,0.147890,-0.367597,0.378025,0.166597,-0.401909,0.353211,0.213119,-0.458492,0.345729,0.181499
24,0.100000,-0.879233,0.085232,-0.066465,-0.463969,-0.093900,0.199348,0.171521,-0.843053,-0.396692,0.082624,-0.353653,-0.261649,0.285407,0.201911,0.000115,-0.000348,0.000151,-1.000000,0.038707,0.137669,0.300235,0.215420,0.140742,0.428258,0.168448,0.141088,0.560733,-0.122420,0.143015,0.486908,-0.123303,0.141707,0.557607,0.231153,0.121994,0.562548,0.039144,0.123837,0.298969,-0.233071,0.304323,0.189694,0.038846,0.124972,0.223137,0.038878,0.123607,0.380629,-0.107451,0.133816,0.377902,0.195876,0.127572,0.218588,0.197515,0.130254,0.380840,0.197752,0.129578,0.298212,-0.107851,0.132404,0.298572,-0.107987,0.132073,0.225599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013644,0.335857,-0.042666,-0.108177,0.247187,0.080421,-0.058730,0.332220,-0.042905,-0.049274,0.233282,0.111185,-0.069866,0.279735,0.099526,-0.312664,0.449340,0.141632,-0.359385,0.442826,0.147988,-0.367500,0.377955,0.166623,-0.401834,0.353121,0.213141,-0.458401,0.345626,0.181499
25,0.104167,-0.879216,0.085137,-0.066488,-0.464016,-0.093851,0.199295,0.171687,-0.842972,-0.396683,0.082527,-0.353878,-0.261573,0.285344,0.202034,0.000426,-0.000375,0.000177,-1.000000,0.038675,0.137503,0.300281,0.215338,0.140628,0.428318,0.168443,0.141085,0.560781,-0.122433,0.143004,0.486954,-0.123303,0.141678,0.557642,0.231150,0.121990,0.562580,0.039135,0.123823,0.299008,-0.233029,0.304227,0.189729,0.038826,0.124959,0.223170,0.038885,0.123580,0.380650,-0.107573,0.133711,0.377956,0.195862,0.127546,0.218634,0.197509,0.130222,0.380868,0.197739,0.129556,0.298242,-0.107848,0.132372,0.298597,-0.107999,0.132074,0.225641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013624,0.335793,-0.042522,-0.108134,0.247128,0.080583,-0.058722,0.332151,-0.042756,-0.049236,0.233229,0.111353,-0.069839,0.279669,0.099673,-0.312599,0.449253,0.141676,-0.359331,0.442794,0.148065,-0.367427,0.377895,0.166677,-0.401771,0.353024,0.213189,-0.458319,0.345523,0.181528
26,0.108333,-0.879205,0.085173,-0.066358,-0.464048,-0.093800,0.199277,0.171834,-0.843011,-0.396691,0.082505,-0.353782,-0.261498,0.285273,0.202037,0.000412,-0.000366,0.000171,-1.000000,0.038690,0.137513,0.300310,0.215338,0.140629,0.428348,0.168464,0.141100,0.560820,-0.122420,0.143022,0.486979,-0.123294,0.141664,0.557664,0.231162,0.121994,0.562612,0.039137,0.123819,0.299030,-0.232959,0.304162,0.189745,0.038836,0.124959,0.223204,0.038907,0.123581,0.380666,-0.107557,0.133718,0.377978,0.195859,0.127542,0.218664,0.197514,0.130229,0.380890,0.197735,0.129559,0.298267,-0.107842,0.132366,0.298622,-0.107992,0.132068,0.225664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013596,0.335757,-0.042385,-0.108084,0.247131,0.080722,-0.058695,0.332115,-0.042628,-0.049182,0.233167,0.111521,-0.069795,0.279649,0.099781,-0.312524,0.449201,0.141706,-0.359248,0.442738,0.148091,-0.367347,0.377840,0.166718,-0.401697,0.352935,0.213223,-0.458248,0.345468,0.181539
27,0.112500,-0.879222,0.084816,-0.066861,-0.464010,-0.093742,0.199188,0.171944,-0.843034,-0.396702,0.082415,-0.353736,-0.261435,0.285210,0.202064,0.000358,-0.000381,0.000167,-1.000000,0.038684,0.137536,0.300338,0.215342,0.140641,0.428372,0.168474,0.141092,0.560841,-0.122425,0.143018,0.487012,-0.123294,0.141661,0.557698,0.231160,0.121991,0.562632,0.039136,0.123821,0.299056,-0.232902,0.304096,0.189766,0.038820,0.124956,0.223220,0.038910,0.123578,0.380680,-0.107569,0.133727,0.378001,0.195854,0.127558,0.218686,0.197509,0.130237,0.380899,0.197740,0.129559,0.298282,-0.107847,0.132357,0.298647,-0.107997,0.132068,0.225684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013572,0.335725,-0.042240,-0.108033,0.246999,0.080801,-0.058668,0.332071,-0.042486,-0.049132,0.233128,0.111668,-0.069767,0.279611,0.099895,-0.312458,0.449146,0.141747,-0.359174,0.442634,0.148096,-0.367283,0.377772,0.166768,-0.401641,0.352852,0.213261,-0.458183,0.345409,0.181542
28,0.116667,-0.879222,0.084591,-0.067230,-0.463997,-0.093684,0.199118,0.172038,-0.843080,-0.396771,0.082357,-0.353562,-0.261359,0.285167,0.202032,0.000570,-0.000460,0.000109,-1.000000,0.038683,0.137450,0.300334,0.215358,0.140616,0.428383,0.168478,0.141096,0.560824,-0.122406,0.143008,0.487023,-0.123284,0.141661,0.557720,0.231274,0.122076,0.562560,0.039154,0.123811,0.299070,-0.232841,0.304018,0.189778,0.038845,0.124959,0.223227,0.038928,0.123571,0.380693,-0.107554,0.133713,0.378015,0.195859,0.127557,0.218702,0.197532,0.130226,0.380899,0.197753,0.129559,0.298294,-0.107850,0.132357,0.298671,-0.107981,0.132075,0.225697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013524,0.335688,-0.042112,-0.107967,0.246900,0.080859,-0.058627,0.332013,-0.042373,-0.049088,0.233081,0.111793,-0.069712,0.279579,0.099986,-0.312400,0.449125,0.141776,-0.359091,0.442525,0.148065,-0.367211,0.377707,0.166807,-0.401574,0.352781,0.213289,-0.458123,0.345378,0.181535
29,0.120833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.125000,-0.879208,0.084456,-0.067545,-0.464003,-0.093626,0.198981,0.172283,-0.843262,-0.396769,0.082310,-0.353142,-0.261261,0.285043,0.202010,0.000591,-0.000492,0.000102,-1.000000,0.038672,0.137430,0.300369,0.215364,0.140610,0.428411,0.168490,0.141085,0.560843,-0.122399,0.142982,0.487060,-0.123297,0.141663,0.557777,0.231281,0.122069,0.562579,0.039147,0.123787,0.299111,-0.232734,0.303875,0.189807,0.038841,0.124958,0.223255,0.038923,0.123606,0.380730,-0.107539,0.133694,0.378060,0.195854,0.127561,0.218731,0.197528,0.130226,0.380920,0.197749,0.129562,0.298314,-0.107869,0.132377,0.298734,-0.107988,0.132078,0.225738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013452,0.335553,-0.041826,-0.107887,0.246743,0.081061,-0.058560,0.331878,-0.042110,-0.049037,0.232977,0.112061,-0.069636,0.279454,0.100223,-0.312283,0.449065,0.141915,-0.358932,0.442336,0.148107,-0.367099,0.377612,0.166906,-0.401472,0.352666,0.213381,-0.458011,0.345337,0.181601
31,0.129167,-0.879184,0.084490,-0.067617,-0.464031,-0.093630,0.198931,0.172416,-0.843360,-0.396760,0.082267,-0.352928,-0.261223,0.284985,0.202004,0.000599,-0.000498,0.000103,-1.000000,0.038655,0.137430,0.300386,0.215346,0.140612,0.428424,0.168477,0.141085,0.560861,-0.122413,0.142985,0.487069,-0.123314,0.141668,0.557804,0.231270,0.122075,0.562596,0.039134,0.123788,0.299108,-0.232688,0.303793,0.189821,0.038824,0.124952,0.223260,0.038902,0.123609,0.380754,-0.107551,0.133692,0.378070,0.195839,0.127555,0.218740,0.197522,0.130221,0.380926,0.197735,0.129549,0.298327,-0.107885,0.132387,0.298755,-0.107994,0.132070,0.225751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013422,0.335490,-0.041681,-0.107883,0.246685,0.081192,-0.058532,0.331804,-0.041987,-0.049028,0.232915,0.112195,-0.069625,0.279408,0.100351,-0.312240,0.449037,0.141995,-0.358870,0.442289,0.148171,-0.367052,0.377572,0.166948,-0.401429,0.352623,0.213417,-0.457970,0.345309,0.181643
32,0.133333,-0.879163,0.084524,-0.067715,-0.464050,-0.093630,0.198882,0.172527,-0.843462,-0.396744,0.082262,-0.352703,-0.261185,0.284926,0.201976,0.000495,-0.000436,0.000172,-1.000000,0.038654,0.137466,0.300391,0.215343,0.140610,0.428415,0.168470,0.141090,0.560848,-0.122417,0.142994,0.487061,-0.123335,0.141673,0.557801,0.231165,0.121988,0.562673,0.039132,0.123801,0.299106,-0.232632,0.303720,0.189812,0.038824,0.124967,0.223257,0.038893,0.123626,0.380752,-0.107552,0.133686,0.378061,0.195832,0.127560,0.218731,0.197506,0.130226,0.380922,0.197731,0.129564,0.298319,-0.107920,0.132395,0.298765,-0.107998,0.132065,0.225730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013383,0.335430,-0.041562,-0.107864,0.246634,0.081296,-0.058489,0.331734,-0.041870,-0.049012,0.232861,0.112302,-0.069619,0.279359,0.100462,-0.312196,0.449016,0.142050,-0.358816,0.442300,0.148234,-0.367001,0.377513,0.166968,-0.401384,0.352577,0.213438,-0.457925,0.345291,0.181672
33,0.137500,-0.879163,0.084529,-0.067852,-0.464029,-0.093639,0.198806,0.172627,-0.843589,-0.396730,0.082277,-0.352412,-0.261152,0.284831,0.201921,0.000498,-0.000433,0.000185,-1.000000,0.038643,0.137463,0.300385,0.215324,0.140603,0.428410,0.168460,0.141085,0.560850,-0.122425,0.142995,0.487050,-0.123354,0.141676,0.557796,0.231157,0.121981,0.562666,0.039118,0.123800,0.299097,-0.232589,0.303642,0.189792,0.038807,0.124949,0.223244,0.038875,0.123627,0.380747,-0.107571,0.133680,0.378039,0.195820,0.127535,0.218728,0.197498,0.130227,0.380907,0.197716,0.129554,0.298312,-0.107940,0.132389,0.298767,-0.108001,0.132045,0.225725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013363,0.335365,-0.041446,-0.107854,0.246546,0.081399,-0.058449,0.331674,-0.041761,-0.049020,0.232799,0.112412,-0.069614,0.279287,0.100576,-0.312147,0.448962,0.142112,-0.358745,0.442183,0.148255,-0.366958,0.377459,0.166985,-0.401342,0.352512,0.213453,-0.457884,0.345247,0.181708
34,0.141667,-0.879165,0.084490,-0.068094,-0.463998,-0.093636,0.198732,0.172710,-0.843720,-0.396726,0.082291,-0.352097,-0.261103,0.284736,0.201836,0.000493,-0.000430,0.000185,-1.000000,0.038639,0.137472,0.300361,0.215326,0.140614,0.428383,0.168454,0.141087,0.560828,-0.122431,0.142997,0.487024,-0.123364,0.141689,0.557774,0.231152,0.121989,0.562644,0.039125,0.123803,0.299061,-0.232526,0.303574,0.189760,0.038804,0.124957,0.223220,0.038874,0.123636,0.380727,-0.107572,0.133694,0.378012,0.195829,0.127543,0.218692,0.197504,0.130231,0.380890,0.197714,0.129558,0.298283,-0.107949,0.132400,0.298745,-0.107995,0.132059,0.225691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013321,0.335322,-0.041338,-0.107839,0.246460,0.081480,-0.058391,0.331616,-0.041670,-0.049004,0.232740,0.112514,-0.069602,0.279221,0.100680,-0.312088,0.448912,0.142147,-0.358672,0.442109,0.148276,-0.366899,0.377401,0.166977,-0.401283,0.352441,0.213442,-0.457831,0.345199,0.181719
35,0.145833,-0.879170,0.084421,-0.068352,-0.463963,-0.093640,0.198658,0.172799,-0.843868,-0.396712,0.082348,-0.351745,-0.261065,0.284608,0.201740,0.000581,-0.000478,0.000132,-1.000000,0.038631,0.137449,0.300326,0.215325,0.140621,0.428358,0.168435,0.141089,0.560812,-0.122434,0.142997,0.486997,-0.123372,0.141697,0.557749,0.231246,0.122066,0.562544,0.039113,0.123809,0.299044,-0.232470,0.303487,0.189727,0.038805,0.124954,0.223203,0.038875,0.123635,0.380704,-0.107581,0.133685,0.377987,0.195819,0.127542,0.218671,0.197493,0.130220,0.380880,0.197712,0.129565,0.298265,-0.107962,0.132400,0.298726,-0.108002,0.132047,0.225675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013288,0.335285,-0.041234,-0.107827,0.246359,0.081573,-0.058354,0.331568,-0.041573,-0.049015,0.232689,0.112619,-0.069597,0.279159,0.100795,-0.312031,0.448834,0.142187,-0.358599,0.441978,0.148292,-0.366852,0.377321,0.166974,-0.401229,0.352353,0.213428,-0.457786,0.345130,0.181746
36,0.150000,-0.879184,0.084565,-0.068375,-0.463906,-0.093656,0.198596,0.172895,-0.843999,-0.396718,0.082406,-0.351411,-0.261005,0.284486,0.201645,0.000441,-0.000399,0.000196,-1.000000,0.038652,0.137504,0.300322,0.215331,0.140631,0.428348,0.168449,0.141097,0.560800,-0.122434,0.143008,0.486983,-0.123364,0.141700,0.557718,0.231154,0.121978,0.562622,0.039127,0.123819,0.299025,-0.232395,0.303396,0.189690,0.038818,0.124951,0.223188,0.038884,0.123632,0.380683,-0.107573,0.133702,0.377971,0.195834,0.127550,0.218653,0.197506,0.130230,0.380875,0.197721,0.129565,0.298265,-0.107939,0.132382,0.298698,-0.107985,0.132043,0.225651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013240,0.335240,-0.041121,-0.107817,0.246306,0.081679,-0.058287,0.331531,-0.041465,-0.049013,0.232615,0.112731,-0.069589,0.279102,0.100924,-0.311962,0.448753,0.142213,-0.358533,0.441927,0.148341,-0.366787,0.377234,0.166959,-0.401155,0.352261,0.213415,-0.457717,0.345050,0.181764
37,0.154167,-0.879206,0.084869,-0.068217,-0.463832,-0.093706,0.198540,0.173020,-0.844101,-0.396670,0.082427,-0.351215,-0.260955,0.284349,0.201617,0.000406,-0.000382,0.000189,-1.000000,0.038667,0.137512,0.300319,0.215344,0.140630,0.428354,0.168454,0.141084,0.560806,-0.122424,0.143004,0.486975,-0.123355,0.141686,0.557710,0.231154,0.121977,0.562617,0.039134,0.123797,0.299026,-0.232317,0.303293,0.189664,0.038822,0.124947,0.223195,0.038898,0.123600,0.380679,-0.107569,0.133692,0.377962,0.195844,0.127545,0.218657,0.197509,0.130228,0.380891,0.197739,0.129552,0.298266,-0.107922,0.132369,0.298681,-0.107979,0.132033,0.225653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013200,0.335204,-0.040959,-0.107849,0.246305,0.081837,-0.058228,0.331476,-0.041341,-0.049021,0.232540,0.112851,-0.069597,0.279015,0.101084,-0.311887,0.448635,0.142255,-0.358483,0.441910,0.148431,-0.366725,0.377135,0.166963,-0.401089,0.352159,0.213416,-0.457643,0.344943,0.181792
38,0.158333,-0.879211,0.085174,-0.068011,-0.463798,-0.093736,0.198521,0.173150,-0.844157,-0.396650,0.082445,-0.351099,-0.260877,0.284221,0.201582,0.000400,-0.000374,0.000177,-1.000000,0.038696,0.137514,0.300307,0.215373,0.140634,0.428341,0.168477,0.141088,0.560799,-0.122397,0.143003,0.486964,-0.123332,0.141678,0.557692,0.231176,0.121982,0.562608,0.039163,0.123806,0.299013,-0.232219,0.303187,0.189628,0.038861,0.124938,0.223183,0.038929,0.123573,0.380667,-0.107536,0.133688,0.377954,0.195889,0.127551,0.218643,0.197543,0.130227,0.380892,0.197768,0.129548,0.298263,-0.107898,0.132353,0.298658,-0.107949,0.132041,0.225648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013144,0.335177,-0.040811,-0.107887,0.246326,0.082001,-0.058165,0.331441,-0.041207,-0.048997,0.232508,0.112958,-0.069591,0.278963,0.101229,-0.311793,0.448522,0.142259,-0.358416,0.441865,0.148483,-0.366653,0.377022,0.166940,-0.401000,0.352051,0.213401,-0.457552,0.344827,0.181791
39,0.162500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
