Format Version,1.23,Take Name,cap_009,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.16.52.674 PM,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2114,8.808333,-0.735128,0.217013,-0.513945,-0.385165,0.191671,0.136488,0.342899,-0.877530,-0.379362,-0.282145,-0.080120,-0.100323,0.210298,0.278004,-0.000563,-0.000096,-0.000000,-1.000000,0.038841,0.138274,0.300288,0.215637,0.141168,0.428320,0.168570,0.141573,0.560974,-0.122241,0.143396,0.487081,-0.123862,0.141812,0.557451,0.231312,0.122188,0.562582,-0.085872,0.221427,0.285547,0.198092,0.131622,0.381040,0.041343,0.187115,0.233153,0.040130,0.156574,0.302523,0.039294,0.134101,0.380629,-0.107193,0.144438,0.379885,,,,-0.103397,0.184920,0.312071,0.198599,0.147251,0.300050,0.197246,0.168306,0.223287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097662,0.227896,0.253694,,,,,,,-0.197695,0.327879,0.341623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111173,0.133065,0.396644,,,,,,,,,,,,,,,,,,,,,,,,,0.396514,0.291538,0.272467,0.254275,0.183455,0.274784,0.372521,0.280532,0.235933,0.261827,0.178950,0.341384,0.254023,0.223407,0.312722,-0.177301,0.367886,0.326734,,,,,,,-0.250210,0.251562,0.268831,-0.289735,0.270939,0.219993
2115,8.812500,-0.735446,0.216625,-0.513175,-0.385802,0.191818,0.136403,0.343810,-0.877448,-0.379315,-0.282313,-0.080651,-0.100364,0.210203,0.278165,-0.000564,-0.000092,0.000000,-1.000000,0.038830,0.138263,0.300278,0.215619,0.141154,0.428307,0.168568,0.141560,0.560964,-0.122250,0.143390,0.487071,-0.123875,0.141795,0.557437,0.231288,0.122179,0.562579,-0.085896,0.221401,0.285540,0.198074,0.131587,0.381031,0.041321,0.187026,0.233149,0.040102,0.156516,0.302512,0.039284,0.134099,0.380617,-0.107205,0.144437,0.379902,,,,-0.103413,0.184906,0.312089,0.198584,0.147226,0.300040,0.197203,0.168323,0.223296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097659,0.227903,0.253708,,,,,,,-0.197708,0.327823,0.341548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111148,0.133090,0.396656,,,,,,,,,,,,,,,,,,,,,,,,,0.396660,0.291302,0.272850,0.254120,0.183184,0.275630,0.372584,0.280389,0.236355,0.261964,0.178844,0.342147,0.254258,0.223217,0.313320,-0.177339,0.367841,0.326707,,,,,,,-0.250231,0.251523,0.268843,-0.289714,0.270837,0.219968
2116,8.816667,-0.735979,0.216658,-0.512063,-0.386245,0.191948,0.136385,0.344547,-0.877392,-0.379333,-0.282410,-0.080841,-0.100366,0.210143,0.278212,-0.000536,-0.000009,0.000026,-1.000000,0.038842,0.138236,0.300275,0.215602,0.141137,0.428293,0.168560,0.141554,0.560949,-0.122254,0.143375,0.487049,-0.123893,0.141792,0.557407,0.231211,0.122137,0.562675,-0.085911,0.221370,0.285523,0.198095,0.131578,0.381024,0.041311,0.186975,0.233125,0.040078,0.156475,0.302487,0.039269,0.134096,0.380583,-0.107200,0.144414,0.379900,,,,-0.103412,0.184876,0.312080,0.198548,0.147237,0.300016,0.197185,0.168231,0.223251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097665,0.227854,0.253703,,,,,,,-0.197728,0.327763,0.341487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111166,0.133115,0.396662,,,,,,,,,,,,,,,,,,,,,,,,,0.396791,0.291069,0.273160,0.254111,0.183129,0.276210,0.372592,0.280167,0.236741,0.262193,0.178809,0.342731,0.254431,0.223095,0.313915,-0.177371,0.367779,0.326671,,,,,,,-0.250221,0.251482,0.268834,-0.289700,0.270753,0.219932
2117,8.820833,-0.736492,0.216897,-0.510971,-0.386581,0.191982,0.136370,0.345216,-0.877376,-0.379245,-0.282496,-0.081125,-0.100407,0.210052,0.278289,-0.000542,-0.000014,0.000032,-1.000000,0.038819,0.138227,0.300264,0.215577,0.141125,0.428277,0.168544,0.141531,0.560932,-0.122277,0.143370,0.487037,-0.123917,0.141781,0.557398,0.231196,0.122131,0.562668,-0.085938,0.221298,0.285493,0.198102,0.131579,0.381021,0.041287,0.186892,0.233100,0.040043,0.156441,0.302461,0.039252,0.134090,0.380571,-0.107222,0.144397,0.379903,,,,-0.103429,0.184827,0.312060,0.198520,0.147234,0.299992,0.197159,0.168211,0.223234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097670,0.227803,0.253690,,,,,,,-0.197752,0.327700,0.341412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111180,0.133177,0.396645,,,,,,,,,,,,,,,,,,,,,,,,,0.396880,0.290869,0.273468,0.254079,0.183146,0.276742,0.372600,0.279967,0.237115,0.262199,0.178652,0.343370,0.254564,0.222971,0.314484,-0.177393,0.367715,0.326650,,,,,,,-0.250244,0.251452,0.268834,-0.289700,0.270676,0.219916
2118,8.825000,-0.736912,0.217102,-0.509862,-0.387127,0.191976,0.136455,0.345983,-0.877416,-0.379234,-0.282429,-0.080973,-0.100399,0.210011,0.278217,-0.000536,-0.000007,0.000019,-1.000000,0.038813,0.138221,0.300249,0.215574,0.141123,0.428266,0.168539,0.141534,0.560919,-0.122292,0.143364,0.487018,-0.123927,0.141772,0.557383,0.231186,0.122132,0.562654,-0.085950,0.221232,0.285459,0.198101,0.131586,0.381012,0.041285,0.186804,0.233057,0.040033,0.156407,0.302432,0.039244,0.134091,0.380552,-0.107205,0.144364,0.379877,,,,-0.103427,0.184764,0.312026,0.198508,0.147257,0.299969,0.197151,0.168153,0.223198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097674,0.227748,0.253654,,,,,,,-0.197775,0.327642,0.341378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111238,0.133047,0.396559,,,,,,,,,,,,,,,,,,,,,,,,,0.396972,0.290671,0.273805,0.254087,0.183127,0.277285,0.372563,0.279764,0.237520,0.262212,0.178560,0.344027,0.254581,0.223070,0.315234,-0.177382,0.367655,0.326630,,,,,,,-0.250236,0.251413,0.268813,-0.289711,0.270642,0.219904
2119,8.829167,-0.737333,0.217067,-0.509075,-0.387381,0.192026,0.136337,0.346643,-0.877490,-0.379117,-0.282365,-0.080945,-0.100420,0.209928,0.278193,-0.000534,-0.000011,0.000021,-1.000000,0.038805,0.138219,0.300254,0.215566,0.141123,0.428272,0.168527,0.141529,0.560930,-0.122297,0.143358,0.487029,-0.123930,0.141777,0.557385,0.231185,0.122132,0.562652,-0.085965,0.221160,0.285437,0.198088,0.131601,0.381009,0.041259,0.186720,0.233014,0.040033,0.156353,0.302420,0.039243,0.134098,0.380558,-0.107215,0.144333,0.379864,,,,-0.103458,0.184692,0.311995,0.198508,0.147283,0.299989,0.197141,0.168116,0.223174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097700,0.227687,0.253617,,,,,,,-0.197773,0.327606,0.341380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111290,0.132900,0.396445,,,,,,,,,,,,,,,,,,,,,,,,,0.397021,0.290469,0.274148,0.254009,0.183023,0.277903,0.372534,0.279557,0.237906,0.262295,0.178465,0.344531,0.254618,0.222796,0.315802,-0.177357,0.367586,0.326629,,,,,,,-0.250251,0.251379,0.268809,-0.289721,0.270605,0.219920
2120,8.833333,-0.737197,0.217077,-0.508903,-0.387861,0.191957,0.136349,0.347266,-0.877622,-0.379037,-0.282160,-0.080600,-0.100411,0.209880,0.278061,-0.000510,-0.000005,0.000032,-1.000000,0.038818,0.138212,0.300259,0.215576,0.141117,0.428280,0.168530,0.141526,0.560939,-0.122292,0.143365,0.487031,-0.123920,0.141786,0.557385,0.231207,0.122138,0.562656,-0.085959,0.221067,0.285407,0.198081,0.131640,0.381016,0.041249,0.186610,0.232952,0.040041,0.156335,0.302408,0.039244,0.134102,0.380565,-0.107220,0.144287,0.379842,,,,-0.103458,0.184607,0.311949,0.198507,0.147291,0.299996,0.197144,0.168103,0.223160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097710,0.227575,0.253573,,,,,,,-0.197766,0.327556,0.341390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397075,0.290285,0.274618,0.253886,0.182878,0.278560,0.372527,0.279393,0.238362,0.262288,0.178465,0.345021,0.254598,0.222741,0.316316,-0.177298,0.367526,0.326634,,,,,,,-0.250247,0.251332,0.268803,-0.289745,0.270616,0.219948
2121,8.837500,-0.737237,0.217160,-0.508426,-0.388363,0.191851,0.136392,0.347880,-0.877788,-0.378867,-0.281954,-0.080318,-0.100423,0.209796,0.277962,-0.000561,-0.000016,0.000027,-1.000000,0.038818,0.138232,0.300278,0.215589,0.141125,0.428300,0.168533,0.141528,0.560960,-0.122289,0.143361,0.487052,-0.123922,0.141779,0.557413,0.231214,0.122125,0.562660,-0.085960,0.220967,0.285387,0.198064,0.131682,0.381029,0.041215,0.186537,0.232915,0.040047,0.156265,0.302410,0.039250,0.134107,0.380592,-0.107234,0.144227,0.379832,,,,-0.103495,0.184508,0.311915,0.198520,0.147284,0.300017,0.197145,0.168076,0.223149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097731,0.227470,0.253535,,,,,,,-0.197743,0.327514,0.341436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397005,0.290034,0.274975,0.253781,0.182830,0.279098,0.372485,0.279254,0.238767,0.262240,0.178444,0.345569,0.254545,0.222723,0.316819,-0.177235,0.367439,0.326654,,,,,,,-0.250256,0.251297,0.268815,-0.289768,0.270620,0.220007
2122,8.841667,-0.730178,0.213619,-0.515324,-0.394523,0.191023,0.137948,0.349045,-0.877971,-0.378775,-0.281658,-0.079788,-0.100401,0.209750,0.277779,-0.000558,-0.000026,0.000039,-1.000000,0.038827,0.138228,0.300294,0.215599,0.141119,0.428317,0.168537,0.141521,0.560983,-0.122281,0.143357,0.487069,-0.123907,0.141787,0.557431,0.231242,0.122118,0.562660,-0.085947,0.220845,0.285345,0.198065,0.131725,0.381050,0.041217,0.186448,0.232870,0.040077,0.156223,0.302398,0.039258,0.134102,0.380604,-0.107213,0.144171,0.379808,,,,-0.103494,0.184398,0.311866,0.198540,0.147282,0.300020,0.197156,0.168042,0.223135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097748,0.227316,0.253493,,,,,,,-0.197719,0.327462,0.341493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396971,0.289882,0.275393,0.253768,0.182846,0.279547,0.372443,0.279134,0.239140,0.261111,0.181133,0.346720,0.254441,0.222750,0.317279,-0.177150,0.367368,0.326677,,,,,,,-0.250246,0.251247,0.268814,-0.289796,0.270646,0.220065
2123,8.845833,-0.737029,0.217363,-0.507973,-0.389236,0.191618,0.136650,0.348926,-0.878150,-0.378628,-0.281414,-0.079369,-0.100402,0.209669,0.277628,-0.000550,-0.000031,0.000025,-1.000000,0.038820,0.138219,0.300306,0.215598,0.141119,0.428332,0.168528,0.141514,0.560999,-0.122283,0.143340,0.487080,-0.123917,0.141785,0.557449,0.231242,0.122121,0.562662,-0.085952,0.220704,0.285298,0.198049,0.131760,0.381076,0.041196,0.186335,0.232821,0.040078,0.156157,0.302383,0.039252,0.134096,0.380624,-0.107217,0.144107,0.379795,,,,-0.103519,0.184259,0.311819,0.198553,0.147236,0.300010,0.197159,0.167961,0.223112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097759,0.227195,0.253437,,,,,,,-0.197680,0.327412,0.341551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396922,0.289816,0.275764,0.253705,0.182824,0.279997,0.372388,0.279045,0.239517,0.262200,0.178488,0.346445,0.254238,0.223182,0.317851,-0.177078,0.367276,0.326695,,,,,,,-0.250251,0.251188,0.268812,-0.289827,0.270656,0.220114
2124,8.850000,-0.736830,0.217438,-0.508266,-0.389190,0.191497,0.136647,0.349205,-0.878310,-0.378560,-0.281161,-0.078821,-0.100376,0.209634,0.277417,-0.000561,-0.000037,0.000038,-1.000000,0.038810,0.138237,0.300296,0.215589,0.141129,0.428319,0.168520,0.141523,0.560988,-0.122297,0.143359,0.487067,-0.123931,0.141801,0.557442,0.231250,0.122128,0.562648,-0.085951,0.220584,0.285215,0.198041,0.131792,0.381076,0.041198,0.186221,0.232756,0.040083,0.156086,0.302339,0.039247,0.134107,0.380616,-0.107204,0.144042,0.379749,,,,-0.103523,0.184131,0.311743,0.198549,0.147233,0.299987,0.197160,0.167884,0.223058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097764,0.227051,0.253363,,,,,,,-0.197649,0.327371,0.341603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396870,0.289848,0.276133,0.253659,0.182827,0.280288,0.372359,0.279047,0.239890,0.261995,0.178405,0.346837,0.254125,0.223244,0.318177,-0.177010,0.367202,0.326686,,,,,,,-0.250234,0.251136,0.268780,-0.289849,0.270690,0.220134
2125,8.854167,-0.736689,0.217181,-0.508662,-0.389083,0.191419,0.136551,0.349495,-0.878473,-0.378419,-0.280925,-0.078516,-0.100382,0.209552,0.277270,-0.000558,-0.000100,-0.000001,-1.000000,0.038776,0.138254,0.300262,0.215576,0.141149,0.428309,0.168506,0.141541,0.560961,-0.122315,0.143370,0.487052,-0.123956,0.141807,0.557425,0.231286,0.122181,0.562527,-0.085965,0.220464,0.285131,0.198017,0.131833,0.381073,0.041189,0.186120,0.232703,0.040073,0.156022,0.302291,0.039228,0.134097,0.380608,-0.107203,0.143989,0.379714,,,,-0.103546,0.184018,0.311667,0.198535,0.147191,0.299942,0.197151,0.167771,0.223013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097788,0.226932,0.253270,,,,,,,-0.197600,0.327317,0.341626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396755,0.289939,0.276458,0.253571,0.182791,0.280598,0.372256,0.279033,0.240230,0.261861,0.178373,0.347153,0.254011,0.223022,0.318481,-0.176940,0.367122,0.326669,,,,,,,-0.250242,0.251078,0.268757,-0.289876,0.270699,0.220154
2126,8.858333,-0.736568,0.216841,-0.508920,-0.389164,0.191317,0.136522,0.349930,-0.878586,-0.378357,-0.280736,-0.078237,-0.100363,0.209505,0.277139,-0.000572,-0.000104,-0.000012,-1.000000,0.038751,0.138285,0.300242,0.215550,0.141180,0.428286,0.168480,0.141561,0.560943,-0.122342,0.143394,0.487034,-0.123981,0.141827,0.557403,0.231275,0.122214,0.562505,-0.085980,0.220370,0.285059,0.198007,0.131846,0.381053,0.041173,0.186011,0.232643,0.040048,0.155944,0.302236,0.039200,0.134102,0.380583,-0.107208,0.143955,0.379683,,,,-0.103557,0.183909,0.311603,0.198520,0.147146,0.299905,0.197123,0.167599,0.222944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097797,0.226817,0.253192,,,,,,,-0.197568,0.327254,0.341632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396607,0.290007,0.276846,0.253378,0.182689,0.281043,0.372078,0.279014,0.240626,0.261770,0.178418,0.347516,0.253900,0.223022,0.318864,-0.176891,0.367051,0.326637,,,,,,,-0.250220,0.251046,0.268736,-0.289884,0.270692,0.220161
2127,8.862500,-0.736599,0.216273,-0.508888,-0.389461,0.191211,0.136518,0.350504,-0.878665,-0.378222,-0.280662,-0.078263,-0.100368,0.209396,0.277126,-0.000554,-0.000093,-0.000009,-1.000000,0.038735,0.138282,0.300241,0.215529,0.141178,0.428281,0.168472,0.141574,0.560944,-0.122362,0.143407,0.487034,-0.124009,0.141827,0.557393,0.231248,0.122217,0.562518,-0.085989,0.220252,0.285007,0.198006,0.131871,0.381062,0.041155,0.185863,0.232593,0.040014,0.155828,0.302208,0.039179,0.134093,0.380574,-0.107226,0.143918,0.379691,,,,-0.103570,0.183801,0.311572,0.198488,0.147093,0.299885,0.197095,0.167407,0.222894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097804,0.226713,0.253143,,,,,,,-0.197525,0.327192,0.341614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396377,0.290045,0.277163,0.253132,0.182647,0.281532,0.371831,0.279018,0.240929,0.261639,0.178490,0.348035,0.253791,0.222958,0.319271,-0.176841,0.366965,0.326630,,,,,,,-0.250219,0.250987,0.268737,-0.289867,0.270649,0.220183
2128,8.866667,-0.736717,0.215896,-0.508779,-0.389592,0.191143,0.136536,0.350977,-0.878749,-0.378038,-0.280627,-0.078337,-0.100367,0.209274,0.277132,-0.000563,-0.000029,0.000022,-1.000000,0.038756,0.138276,0.300251,0.215529,0.141169,0.428275,0.168468,0.141569,0.560944,-0.122352,0.143402,0.487027,-0.123995,0.141824,0.557387,0.231194,0.122174,0.562610,-0.085979,0.220142,0.284966,0.198028,0.131912,0.381072,0.041159,0.185664,0.232539,0.039993,0.155701,0.302188,0.039182,0.134079,0.380561,-0.107226,0.143888,0.379678,,,,-0.103541,0.183694,0.311529,0.198467,0.147020,0.299863,0.197080,0.167200,0.222847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097775,0.226590,0.253099,,,,,,,-0.197485,0.327136,0.341590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396138,0.290046,0.277423,0.253036,0.182698,0.281944,0.371645,0.279087,0.241254,0.261559,0.178558,0.348466,0.253691,0.222958,0.319635,-0.176775,0.366874,0.326627,,,,,,,-0.250198,0.250932,0.268746,-0.289842,0.270605,0.220191
2129,8.870833,-0.736880,0.215401,-0.508736,-0.389612,0.191118,0.136501,0.351482,-0.878806,-0.377818,-0.280672,-0.078590,-0.100371,0.209112,0.277206,-0.000572,-0.000013,0.000022,-1.000000,0.038778,0.138262,0.300257,0.215544,0.141154,0.428284,0.168486,0.141554,0.560951,-0.122335,0.143382,0.487029,-0.123972,0.141806,0.557387,0.231196,0.122151,0.562628,-0.085950,0.220026,0.284937,0.198030,0.131921,0.381078,0.041151,0.185435,0.232483,0.039958,0.155543,0.302186,0.039196,0.134039,0.380567,-0.107226,0.143876,0.379703,,,,-0.103542,0.183594,0.311503,0.198456,0.146939,0.299875,0.197069,0.166936,0.222793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097745,0.226480,0.253082,,,,,,,-0.197413,0.327072,0.341557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395906,0.290106,0.277781,0.252922,0.182714,0.282397,0.371437,0.279135,0.241578,0.261528,0.178648,0.348889,0.253622,0.222887,0.320060,-0.176705,0.366763,0.326635,,,,,,,-0.250175,0.250870,0.268765,-0.289799,0.270512,0.220196
2130,8.875000,-0.737070,0.215044,-0.508427,-0.389853,0.191036,0.136581,0.352045,-0.878875,-0.377542,-0.280761,-0.078830,-0.100368,0.208953,0.277265,-0.000533,-0.000014,0.000031,-1.000000,0.038807,0.138236,0.300258,0.215578,0.141136,0.428282,0.168513,0.141549,0.560944,-0.122299,0.143374,0.487034,-0.123935,0.141802,0.557389,0.231208,0.122140,0.562636,-0.085904,0.219932,0.284902,0.198057,0.131951,0.381069,0.041165,0.185215,0.232397,0.039937,0.155375,0.302165,0.039226,0.134019,0.380564,-0.107230,0.143834,0.379699,,,,-0.103524,0.183514,0.311477,0.198488,0.146847,0.299840,0.197076,0.166722,0.222750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097708,0.226403,0.253042,,,,,,,-0.197347,0.327000,0.341519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111372,0.133215,0.396246,,,,,,,,,,,,,,,,,,,,,,,,,0.395718,0.290165,0.278062,0.252833,0.182753,0.282850,0.371215,0.279168,0.241890,0.261464,0.178653,0.349362,0.253420,0.223097,0.320551,-0.176612,0.366662,0.326642,,,,,,,-0.250139,0.250822,0.268764,-0.289744,0.270446,0.220173
2131,8.879167,-0.737261,0.214569,-0.508454,-0.389720,0.190979,0.136454,0.352515,-0.878909,-0.377335,-0.280845,-0.079147,-0.100370,0.208805,0.277348,-0.000515,-0.000008,0.000036,-1.000000,0.038835,0.138221,0.300265,0.215603,0.141120,0.428287,0.168540,0.141541,0.560950,-0.122269,0.143377,0.487041,-0.123904,0.141789,0.557393,0.231221,0.122137,0.562651,-0.085876,0.219858,0.284886,0.198074,0.131977,0.381073,0.041143,0.185015,0.232340,0.039891,0.155267,0.302183,0.039257,0.134010,0.380562,-0.107246,0.143828,0.379708,,,,-0.103526,0.183454,0.311461,0.198490,0.146777,0.299836,0.197068,0.166500,0.222696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097675,0.226368,0.253023,,,,,,,-0.197280,0.326929,0.341455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395527,0.290271,0.278371,0.252727,0.182794,0.283292,0.370967,0.279195,0.242248,0.261230,0.178604,0.349862,0.253341,0.222838,0.320954,-0.176536,0.366581,0.326647,,,,,,,-0.250118,0.250765,0.268766,-0.289696,0.270359,0.220155
2132,8.883333,-0.737445,0.214039,-0.508429,-0.389696,0.190988,0.136416,0.353046,-0.878957,-0.377128,-0.280925,-0.079310,-0.100359,0.208688,0.277395,-0.000530,-0.000009,0.000037,-1.000000,0.038863,0.138231,0.300273,0.215633,0.141130,0.428294,0.168569,0.141539,0.560953,-0.122243,0.143373,0.487043,-0.123866,0.141798,0.557408,0.231243,0.122138,0.562662,-0.085836,0.219799,0.284874,0.198082,0.132089,0.381087,0.041149,0.184830,0.232276,0.039849,0.155146,0.302179,0.039289,0.133996,0.380578,-0.107236,0.143834,0.379709,,,,-0.103509,0.183416,0.311437,0.198530,0.146744,0.299835,0.197058,0.166292,0.222654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097649,0.226295,0.253006,,,,,,,-0.197221,0.326873,0.341431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395393,0.290427,0.278706,0.252657,0.182852,0.283787,0.370775,0.279268,0.242600,0.261123,0.178598,0.350383,0.253300,0.222768,0.321374,-0.176463,0.366502,0.326658,,,,,,,-0.250082,0.250737,0.268766,-0.289647,0.270305,0.220141
2133,8.887500,-0.737268,0.212852,-0.508892,-0.390075,0.191034,0.136348,0.353696,-0.879018,-0.376901,-0.280992,-0.079476,-0.100370,0.208568,0.277455,-0.000521,-0.000017,0.000026,-1.000000,0.038875,0.138218,0.300291,0.215647,0.141121,0.428314,0.168584,0.141532,0.560965,-0.122233,0.143364,0.487065,-0.123846,0.141784,0.557427,0.231261,0.122138,0.562675,-0.085809,0.219729,0.284869,0.198080,0.132177,0.381123,0.041128,0.184591,0.232224,0.039786,0.155032,0.302198,0.039304,0.133986,0.380594,-0.107229,0.143801,0.379727,,,,-0.103508,0.183359,0.311435,0.198538,0.146699,0.299837,0.197047,0.166111,0.222622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097599,0.226218,0.253003,,,,,,,-0.197182,0.326815,0.341398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395222,0.290563,0.279009,0.252474,0.182641,0.284427,0.370560,0.279289,0.242927,0.261152,0.178705,0.350832,0.253223,0.222720,0.321784,-0.176403,0.366423,0.326685,,,,,,,-0.250064,0.250712,0.268788,-0.289623,0.270257,0.220141
2134,8.891667,-0.737235,0.212331,-0.509083,-0.390172,0.191025,0.136358,0.354171,-0.879070,-0.376830,-0.280975,-0.079291,-0.100346,0.208520,0.277406,-0.000466,-0.000011,0.000022,-1.000000,0.038884,0.138192,0.300307,0.215654,0.141113,0.428328,0.168593,0.141544,0.560981,-0.122224,0.143355,0.487079,-0.123843,0.141785,0.557442,0.231265,0.122134,0.562703,-0.085785,0.219663,0.284856,0.198099,0.132251,0.381153,0.041108,0.184394,0.232189,0.039764,0.154979,0.302184,0.039307,0.133966,0.380606,-0.107235,0.143796,0.379742,,,,-0.103489,0.183310,0.311422,0.198533,0.146710,0.299844,0.197061,0.165979,0.222596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097566,0.226145,0.253009,,,,,,,-0.197138,0.326767,0.341426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395055,0.290655,0.279329,0.252386,0.182629,0.284826,0.370428,0.279368,0.243300,0.261146,0.178843,0.351257,0.253153,0.222713,0.322198,-0.176367,0.366355,0.326699,,,,,,,-0.250030,0.250674,0.268793,-0.289609,0.270249,0.220144
