Format Version,1.23,Take Name,cap_034,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.46.31.674 PM,Total Frames in Take,3334,Total Exported Frames,3334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3160,13.166667,-0.769660,0.059336,-0.371150,-0.516092,0.256439,0.282404,0.032112,-0.728170,-0.162446,0.498049,-0.441959,-0.105493,0.209559,0.290288,-0.000212,-0.000278,-0.000150,-1.000000,0.038765,0.137885,0.300323,0.215653,0.141007,0.428269,0.168531,0.141455,0.560907,-0.122450,0.142954,0.486959,-0.123458,0.141670,0.557742,0.231157,0.121929,0.562639,0.038229,0.181288,0.312201,0.039123,0.139565,0.380922,0.036075,0.239516,0.263744,0.193320,0.245400,0.257282,,,,0.197971,0.144571,0.382571,0.197320,0.189520,0.313974,-0.110561,0.238213,0.271206,-0.107787,0.138162,0.378542,-0.108944,0.176095,0.310852,,,,,,,,,,,,,0.404994,0.402895,-0.153502,0.282500,0.307363,-0.064866,0.368869,0.383989,-0.172906,0.316907,0.319685,-0.008963,0.296124,0.353720,-0.042384,-0.117875,0.326026,0.152171,-0.150734,0.355383,0.172558,-0.167843,0.326327,0.229619,-0.173771,0.349624,0.287860,-0.235898,0.369776,0.284751
3161,13.170833,-0.769733,0.059502,-0.371116,-0.515989,0.256347,0.282417,0.032067,-0.728240,-0.162515,0.497938,-0.441943,-0.105512,0.209537,0.290278,0.000059,-0.000303,-0.000121,-1.000000,0.038732,0.137741,0.300340,0.215574,0.140911,0.428304,0.168526,0.141446,0.560914,-0.122458,0.142939,0.486973,-0.123467,0.141657,0.557756,0.231150,0.121924,0.562645,0.038213,0.181312,0.312234,0.039126,0.139582,0.380950,0.036060,0.239550,0.263790,0.193298,0.245483,0.257348,,,,0.197970,0.144601,0.382591,0.197287,0.189607,0.314029,-0.110576,0.238220,0.271227,-0.107810,0.138179,0.378561,-0.108958,0.176092,0.310864,,,,,,,,,,,,,0.404942,0.402940,-0.153500,0.282418,0.307390,-0.064901,0.368818,0.384065,-0.172904,0.316823,0.319699,-0.008981,0.296053,0.353755,-0.042406,-0.117903,0.326014,0.152193,-0.150746,0.355387,0.172565,-0.167872,0.326309,0.229625,-0.173811,0.349594,0.287868,-0.235941,0.369729,0.284741
3162,13.175000,-0.769734,0.059528,-0.371198,-0.515924,0.256267,0.282439,0.032031,-0.728286,-0.162538,0.497845,-0.441964,-0.105533,0.209527,0.290271,-0.000534,-0.000304,0.000039,-1.000000,0.038710,0.137920,0.300327,0.215569,0.140904,0.428303,0.168461,0.141019,0.560833,-0.122475,0.142920,0.486971,-0.123476,0.141655,0.557764,0.231135,0.121919,0.562657,0.038214,0.181334,0.312244,0.039122,0.139580,0.380956,0.036052,0.239561,0.263817,0.193270,0.245535,0.257389,,,,0.197967,0.144627,0.382610,0.197261,0.189655,0.314061,-0.110594,0.238212,0.271241,-0.107811,0.138167,0.378570,-0.108971,0.176072,0.310874,,,,,,,,,,,,,0.404888,0.402997,-0.153500,0.282342,0.307421,-0.064937,0.368756,0.384126,-0.172912,0.316743,0.319747,-0.008999,0.295985,0.353775,-0.042422,-0.117928,0.326002,0.152191,-0.150754,0.355382,0.172569,-0.167892,0.326294,0.229612,-0.173847,0.349578,0.287861,-0.235988,0.369705,0.284718
3163,13.179167,-0.769836,0.059679,-0.371136,-0.515799,0.256185,0.282462,0.031982,-0.728225,-0.162602,0.497754,-0.442142,-0.105511,0.209548,0.290280,-0.000128,-0.000282,-0.000169,-1.000000,0.038732,0.137835,0.300325,0.215622,0.140990,0.428272,0.168510,0.141452,0.560906,-0.122487,0.142919,0.486960,-0.123495,0.141667,0.557746,0.231131,0.121927,0.562641,0.038209,0.181360,0.312239,0.039112,0.139614,0.380955,0.036044,0.239577,0.263804,0.193262,0.245591,0.257402,,,,0.197966,0.144650,0.382602,0.197265,0.189707,0.314062,-0.110601,0.238210,0.271221,-0.107812,0.138173,0.378563,-0.108977,0.176076,0.310867,,,,,,,,,,,,,0.404825,0.403062,-0.153495,0.282266,0.307483,-0.064991,0.368688,0.384211,-0.172909,0.316675,0.319785,-0.009030,0.295921,0.353813,-0.042444,-0.117939,0.325992,0.152163,-0.150774,0.355396,0.172545,-0.167917,0.326284,0.229593,-0.173874,0.349571,0.287838,-0.236022,0.369657,0.284670
3164,13.183333,-0.769898,0.059691,-0.371190,-0.515666,0.256118,0.282469,0.031946,-0.728222,-0.162548,0.497703,-0.442225,-0.105530,0.209554,0.290280,-0.000147,-0.000275,-0.000160,-1.000000,0.038726,0.137854,0.300318,0.215607,0.141000,0.428268,0.168494,0.141461,0.560904,-0.122489,0.142935,0.486952,-0.123503,0.141677,0.557736,0.231121,0.121930,0.562635,0.038209,0.181368,0.312231,0.039111,0.139636,0.380950,0.036037,0.239580,0.263797,0.193252,0.245620,0.257411,,,,0.197952,0.144652,0.382591,0.197266,0.189742,0.314061,-0.110606,0.238198,0.271202,-0.107813,0.138174,0.378555,-0.108975,0.176059,0.310848,,,,,,,,,,,,,0.404752,0.403145,-0.153492,0.282197,0.307519,-0.065014,0.368623,0.384291,-0.172912,0.316599,0.319814,-0.009049,0.295856,0.353843,-0.042457,-0.117943,0.325989,0.152132,-0.150784,0.355404,0.172522,-0.167935,0.326269,0.229561,-0.173898,0.349574,0.287804,-0.236046,0.369649,0.284627
3165,13.187500,-0.770049,0.059801,-0.371103,-0.515490,0.256056,0.282474,0.031930,-0.728177,-0.162467,0.497673,-0.442362,-0.105545,0.209571,0.290307,0.000086,-0.000287,-0.000130,-1.000000,0.038700,0.137754,0.300323,0.215535,0.140941,0.428287,0.168482,0.141475,0.560906,-0.122493,0.142945,0.486945,-0.123513,0.141694,0.557738,0.231117,0.121947,0.562637,0.038209,0.181386,0.312235,0.039095,0.139659,0.380962,0.036037,0.239608,0.263795,0.193252,0.245641,0.257416,,,,0.197952,0.144683,0.382593,0.197253,0.189763,0.314070,-0.110606,0.238188,0.271182,-0.107814,0.138187,0.378547,-0.108977,0.176072,0.310840,,,,,,,,,,,,,0.404681,0.403228,-0.153456,0.282125,0.307569,-0.065022,0.368542,0.384385,-0.172876,0.316541,0.319838,-0.009060,0.295800,0.353885,-0.042449,-0.117938,0.325975,0.152100,-0.150800,0.355388,0.172516,-0.167951,0.326271,0.229544,-0.173916,0.349580,0.287774,-0.236077,0.369655,0.284597
3166,13.191667,-0.770162,0.059834,-0.371072,-0.515341,0.256010,0.282474,0.031935,-0.728165,-0.162393,0.497668,-0.442416,-0.105553,0.209567,0.290316,0.000043,-0.000276,-0.000119,-1.000000,0.038709,0.137782,0.300335,0.215533,0.140953,0.428300,0.168484,0.141476,0.560942,-0.122486,0.142961,0.486956,-0.123512,0.141704,0.557741,0.231128,0.121952,0.562640,0.038215,0.181396,0.312247,0.039091,0.139656,0.380969,0.036037,0.239606,0.263803,0.193259,0.245644,0.257410,,,,0.197955,0.144681,0.382603,0.197268,0.189760,0.314069,-0.110600,0.238184,0.271168,-0.107806,0.138196,0.378552,-0.108968,0.176072,0.310846,,,,,,,,,,,,,0.404616,0.403308,-0.153415,0.282058,0.307607,-0.064991,0.368483,0.384471,-0.172851,0.316497,0.319851,-0.009044,0.295743,0.353908,-0.042435,-0.117920,0.325959,0.152080,-0.150798,0.355364,0.172505,-0.167953,0.326260,0.229524,-0.173923,0.349582,0.287754,-0.236068,0.369649,0.284574
3167,13.195833,-0.770291,0.059843,-0.371032,-0.515176,0.255983,0.282465,0.031944,-0.728106,-0.162239,0.497666,-0.442571,-0.105556,0.209567,0.290355,-0.000203,-0.000243,-0.000147,-1.000000,0.038747,0.137904,0.300338,0.215609,0.141030,0.428300,0.168480,0.141484,0.560960,-0.122464,0.142965,0.486948,-0.123499,0.141706,0.557754,0.231140,0.121943,0.562643,0.038220,0.181381,0.312234,0.039075,0.139665,0.380975,0.036045,0.239593,0.263777,0.193264,0.245617,0.257393,,,,0.197961,0.144694,0.382595,0.197272,0.189754,0.314061,-0.110596,0.238194,0.271149,-0.107804,0.138187,0.378540,-0.108954,0.176069,0.310823,,,,,,,,,,,,,0.404547,0.403385,-0.153366,0.282013,0.307640,-0.064968,0.368423,0.384548,-0.172815,0.316466,0.319864,-0.009038,0.295707,0.353937,-0.042411,-0.117878,0.325922,0.152045,-0.150804,0.355351,0.172481,-0.167950,0.326240,0.229498,-0.173910,0.349574,0.287728,-0.236071,0.369654,0.284539
3168,13.200000,-0.770436,0.059886,-0.370984,-0.514988,0.255959,0.282449,0.031937,-0.728022,-0.162172,0.497647,-0.442754,-0.105509,0.209571,0.290375,-0.000170,-0.000248,-0.000153,-1.000000,0.038769,0.137883,0.300333,0.215636,0.141017,0.428297,0.168494,0.141479,0.560942,-0.122438,0.142960,0.486940,-0.123481,0.141695,0.557758,0.231175,0.121945,0.562643,0.038232,0.181361,0.312217,0.039080,0.139661,0.380967,0.036066,0.239574,0.263741,0.193288,0.245582,0.257357,,,,0.197983,0.144676,0.382576,0.197289,0.189697,0.314034,-0.110586,0.238164,0.271110,-0.107788,0.138178,0.378520,-0.108945,0.176045,0.310795,,,,,,,,,,,,,0.404492,0.403472,-0.153324,0.281972,0.307687,-0.064955,0.368369,0.384619,-0.172785,0.316440,0.319862,-0.009041,0.295678,0.353960,-0.042401,-0.117817,0.325887,0.152005,-0.150790,0.355311,0.172440,-0.167920,0.326213,0.229464,-0.173882,0.349565,0.287688,-0.236035,0.369634,0.284490
3169,13.204167,-0.770556,0.059854,-0.371001,-0.514801,0.255937,0.282437,0.031918,-0.727980,-0.162062,0.497679,-0.442828,-0.105492,0.209563,0.290356,-0.000186,-0.000241,-0.000153,-1.000000,0.038785,0.137895,0.300316,0.215644,0.141027,0.428285,0.168499,0.141477,0.560937,-0.122418,0.142961,0.486917,-0.123472,0.141707,0.557739,0.231201,0.121952,0.562616,0.038236,0.181329,0.312162,0.039074,0.139672,0.380936,0.036073,0.239525,0.263669,0.193311,0.245508,0.257283,,,,0.197981,0.144647,0.382540,0.197319,0.189651,0.313986,-0.110575,0.238126,0.271060,-0.107780,0.138160,0.378478,-0.108935,0.176019,0.310736,,,,,,,,,,,,,0.404423,0.403564,-0.153298,0.281931,0.307732,-0.064956,0.368311,0.384707,-0.172773,0.316416,0.319880,-0.009052,0.295637,0.353975,-0.042407,-0.117765,0.325857,0.151938,-0.150779,0.355295,0.172375,-0.167893,0.326207,0.229414,-0.173847,0.349551,0.287636,-0.236003,0.369636,0.284427
3170,13.208333,-0.770672,0.059843,-0.371023,-0.514612,0.255896,0.282435,0.031898,-0.727984,-0.162019,0.497707,-0.442805,-0.105480,0.209551,0.290287,-0.000201,-0.000246,-0.000153,-1.000000,0.038789,0.137917,0.300291,0.215652,0.141046,0.428257,0.168512,0.141495,0.560901,-0.122414,0.142976,0.486895,-0.123465,0.141720,0.557716,0.231200,0.121961,0.562596,0.038239,0.181303,0.312113,0.039070,0.139661,0.380896,0.036082,0.239475,0.263589,0.193327,0.245444,0.257212,,,,0.197983,0.144634,0.382503,0.197333,0.189595,0.313940,-0.110560,0.238109,0.271004,-0.107771,0.138142,0.378436,-0.108927,0.175991,0.310687,,,,,,,,,,,,,0.404352,0.403676,-0.153272,0.281872,0.307797,-0.064952,0.368243,0.384794,-0.172760,0.316373,0.319900,-0.009063,0.295581,0.354002,-0.042409,-0.117735,0.325837,0.151874,-0.150740,0.355223,0.172281,-0.167871,0.326203,0.229353,-0.173819,0.349551,0.287572,-0.235968,0.369639,0.284344
3171,13.212500,-0.770782,0.059771,-0.371122,-0.514384,0.255853,0.282416,0.031865,-0.728008,-0.161909,0.497770,-0.442736,-0.105502,0.209522,0.290211,-0.000166,-0.000237,-0.000146,-1.000000,0.038784,0.137919,0.300261,0.215644,0.141052,0.428230,0.168502,0.141514,0.560870,-0.122422,0.143000,0.486863,-0.123476,0.141737,0.557682,0.231190,0.121981,0.562574,0.038244,0.181277,0.312069,0.039073,0.139658,0.380862,0.036093,0.239435,0.263516,0.193306,0.245358,0.257076,,,,0.197983,0.144608,0.382472,0.197343,0.189546,0.313874,-0.110548,0.238075,0.270952,-0.107771,0.138157,0.378399,-0.108922,0.175996,0.310633,,,,,,,,,,,,,0.404260,0.403794,-0.153250,0.281806,0.307832,-0.064964,0.368173,0.384898,-0.172753,0.316325,0.319922,-0.009082,0.295512,0.354019,-0.042415,-0.117715,0.325819,0.151787,-0.150722,0.355179,0.172209,-0.167858,0.326193,0.229269,-0.173798,0.349545,0.287503,-0.235944,0.369648,0.284259
3172,13.216667,-0.770900,0.059806,-0.371124,-0.514201,0.255785,0.282407,0.031849,-0.728020,-0.161780,0.497836,-0.442689,-0.105526,0.209484,0.290150,-0.000136,-0.000237,-0.000140,-1.000000,0.038769,0.137916,0.300240,0.215628,0.141050,0.428205,0.168488,0.141511,0.560853,-0.122438,0.143017,0.486845,-0.123486,0.141745,0.557656,0.231174,0.122006,0.562556,0.038246,0.181230,0.312050,0.039091,0.139636,0.380844,0.036098,0.239368,0.263471,0.193320,0.245278,0.257020,,,,0.197974,0.144598,0.382460,0.197345,0.189481,0.313844,-0.110536,0.238054,0.270914,-0.107765,0.138148,0.378394,-0.108930,0.175973,0.310611,,,,,,,,,,,,,0.404171,0.403893,-0.153224,0.281722,0.307895,-0.064941,0.368101,0.384976,-0.172737,0.316249,0.319923,-0.009083,0.295440,0.354043,-0.042406,-0.117710,0.325777,0.151712,-0.150691,0.355117,0.172150,-0.167837,0.326167,0.229198,-0.173784,0.349530,0.287428,-0.235920,0.369648,0.284175
3173,13.220833,-0.770979,0.059845,-0.371145,-0.514063,0.255705,0.282400,0.031847,-0.728036,-0.161585,0.497965,-0.442590,-0.105582,0.209421,0.290096,-0.000160,-0.000237,-0.000134,-1.000000,0.038740,0.137927,0.300234,0.215593,0.141054,0.428190,0.168470,0.141510,0.560852,-0.122464,0.143022,0.486844,-0.123518,0.141745,0.557644,0.231135,0.122001,0.562556,0.038246,0.181198,0.312044,0.039096,0.139606,0.380849,0.036101,0.239289,0.263436,0.193332,0.245184,0.256968,,,,0.197972,0.144574,0.382461,0.197342,0.189406,0.313830,-0.110537,0.237993,0.270895,-0.107779,0.138162,0.378390,-0.108931,0.175943,0.310601,,,,,,,,,,,,,0.404092,0.403970,-0.153193,0.281617,0.307930,-0.064922,0.368033,0.385037,-0.172705,0.316180,0.319935,-0.009069,0.295355,0.354041,-0.042384,-0.117724,0.325695,0.151647,-0.150659,0.355041,0.172098,-0.167826,0.326138,0.229131,-0.173776,0.349508,0.287372,-0.235900,0.369649,0.284110
3174,13.225000,-0.771051,0.059887,-0.371188,-0.513920,0.255628,0.282391,0.031847,-0.728039,-0.161400,0.498121,-0.442477,-0.105623,0.209353,0.290036,0.000081,-0.000242,-0.000097,-1.000000,0.038703,0.137805,0.300238,0.215508,0.140974,0.428215,0.168454,0.141506,0.560850,-0.122494,0.143014,0.486846,-0.123533,0.141748,0.557631,0.231111,0.121996,0.562562,0.038252,0.181128,0.312036,0.039107,0.139577,0.380858,0.036104,0.239204,0.263401,0.193355,0.245064,0.256913,,,,0.197975,0.144531,0.382475,0.197332,0.189319,0.313811,-0.110526,0.237957,0.270881,-0.107774,0.138150,0.378425,-0.108918,0.175906,0.310598,,,,,,,,,,,,,0.404013,0.404044,-0.153157,0.281529,0.307976,-0.064895,0.367981,0.385104,-0.172671,0.316105,0.319935,-0.009039,0.295275,0.354045,-0.042358,-0.117742,0.325615,0.151593,-0.150613,0.354961,0.172049,-0.167801,0.326087,0.229060,-0.173746,0.349487,0.287303,-0.235863,0.369657,0.284048
3175,13.229167,-0.771111,0.059875,-0.371246,-0.513789,0.255570,0.282382,0.031854,-0.727942,-0.161276,0.498233,-0.442555,-0.105611,0.209324,0.290004,-0.000157,-0.000235,-0.000130,-1.000000,0.038705,0.137927,0.300227,0.215564,0.141058,0.428185,0.168447,0.141515,0.560838,-0.122508,0.143016,0.486849,-0.123547,0.141754,0.557628,0.231082,0.121993,0.562555,0.038248,0.181071,0.312013,0.039106,0.139560,0.380858,0.036118,0.239137,0.263358,0.193367,0.244961,0.256858,,,,0.197975,0.144515,0.382474,0.197346,0.189238,0.313788,-0.110514,0.237911,0.270850,-0.107795,0.138142,0.378426,-0.108930,0.175878,0.310584,,,,,,,,,,,,,0.403944,0.404104,-0.153121,0.281476,0.308005,-0.064882,0.367911,0.385170,-0.172625,0.316043,0.319949,-0.009019,0.295199,0.354053,-0.042333,-0.117733,0.325536,0.151516,-0.150587,0.354916,0.171974,-0.167771,0.326044,0.228990,-0.173716,0.349470,0.287232,-0.235826,0.369648,0.283979
3176,13.233333,-0.771209,0.059881,-0.371205,-0.513672,0.255541,0.282381,0.031877,-0.727897,-0.161046,0.498404,-0.442521,-0.105629,0.209259,0.289970,-0.000169,-0.000239,-0.000136,-1.000000,0.038702,0.137931,0.300232,0.215565,0.141058,0.428185,0.168446,0.141508,0.560842,-0.122516,0.143020,0.486856,-0.123549,0.141745,0.557631,0.231090,0.122001,0.562560,0.038238,0.181014,0.311991,0.039112,0.139542,0.380858,0.036134,0.239054,0.263308,0.193376,0.244861,0.256798,,,,0.197969,0.144477,0.382477,0.197349,0.189163,0.313751,-0.110499,0.237858,0.270820,-0.107799,0.138140,0.378434,-0.108931,0.175840,0.310580,,,,,,,,,,,,,0.403891,0.404162,-0.153083,0.281432,0.308029,-0.064853,0.367857,0.385235,-0.172587,0.316013,0.319962,-0.008993,0.295150,0.354077,-0.042290,-0.117710,0.325432,0.151453,-0.150543,0.354843,0.171906,-0.167732,0.325996,0.228927,-0.173660,0.349436,0.287170,-0.235770,0.369652,0.283917
3177,13.237500,-0.771299,0.059868,-0.371201,-0.513539,0.255519,0.282362,0.031910,-0.727766,-0.160930,0.498523,-0.442644,-0.105587,0.209234,0.289967,-0.000165,-0.000242,-0.000126,-1.000000,0.038707,0.137918,0.300249,0.215569,0.141039,0.428204,0.168443,0.141500,0.560860,-0.122507,0.143017,0.486871,-0.123537,0.141731,0.557653,0.231097,0.121985,0.562573,0.038238,0.180950,0.311975,0.039094,0.139529,0.380872,0.036141,0.238985,0.263265,0.193378,0.244756,0.256743,,,,0.197964,0.144450,0.382475,0.197265,0.189014,0.313689,-0.110491,0.237827,0.270791,-0.107815,0.138162,0.378457,-0.108930,0.175817,0.310576,,,,,,,,,,,,,0.403837,0.404208,-0.153022,0.281411,0.308038,-0.064835,0.367800,0.385288,-0.172518,0.315987,0.319967,-0.008952,0.295110,0.354086,-0.042241,-0.117663,0.325354,0.151404,-0.150525,0.354787,0.171820,-0.167693,0.325948,0.228885,-0.173603,0.349411,0.287123,-0.235708,0.369644,0.283870
3178,13.241667,-0.771381,0.059899,-0.371163,-0.513442,0.255502,0.282339,0.031961,-0.727700,-0.160804,0.498669,-0.442632,-0.105562,0.209174,0.289946,-0.000160,-0.000238,-0.000124,-1.000000,0.038732,0.137895,0.300285,0.215596,0.141022,0.428246,0.168469,0.141486,0.560895,-0.122484,0.142988,0.486904,-0.123519,0.141720,0.557690,0.231120,0.121955,0.562607,0.038253,0.180907,0.311971,0.039093,0.139519,0.380901,0.036154,0.238907,0.263224,0.193398,0.244650,0.256693,,,,0.197969,0.144406,0.382488,0.197273,0.188940,0.313678,-0.110474,0.237778,0.270782,-0.107814,0.138168,0.378489,-0.108922,0.175815,0.310588,,,,,,,,,,,,,0.403811,0.404237,-0.152954,0.281387,0.308046,-0.064781,0.367765,0.385312,-0.172446,0.315972,0.319949,-0.008893,0.295081,0.354088,-0.042176,-0.117628,0.325271,0.151377,-0.150481,0.354691,0.171760,-0.167636,0.325881,0.228852,-0.173534,0.349369,0.287086,-0.235640,0.369642,0.283839
3179,13.245833,-0.771474,0.059912,-0.371075,-0.513363,0.255511,0.282321,0.032022,-0.727493,-0.160694,0.498821,-0.442842,-0.105491,0.209146,0.289975,-0.000142,-0.000255,-0.000129,-1.000000,0.038745,0.137866,0.300318,0.215612,0.140995,0.428278,0.168482,0.141466,0.560925,-0.122464,0.142969,0.486938,-0.123494,0.141693,0.557732,0.231145,0.121941,0.562628,0.038258,0.180838,0.311973,0.039085,0.139498,0.380925,0.036178,0.238799,0.263184,0.193436,0.244529,0.256645,,,,0.197984,0.144374,0.382498,0.197279,0.188874,0.313663,-0.110459,0.237725,0.270758,-0.107819,0.138177,0.378508,-0.108914,0.175767,0.310594,,,,,,,,,,,,,0.403782,0.404252,-0.152890,0.281393,0.308045,-0.064745,0.367740,0.385336,-0.172370,0.315973,0.319939,-0.008829,0.295082,0.354093,-0.042100,-0.117585,0.325154,0.151352,-0.150459,0.354628,0.171693,-0.167585,0.325808,0.228820,-0.173459,0.349337,0.287043,-0.235560,0.369613,0.283799
3180,13.250000,-0.771565,0.059995,-0.370957,-0.513302,0.255511,0.282299,0.032068,-0.727306,-0.160549,0.499041,-0.442954,-0.105437,0.209095,0.289967,-0.000101,-0.000272,-0.000150,-1.000000,0.038756,0.137814,0.300344,0.215632,0.140960,0.428303,0.168498,0.141435,0.560946,-0.122450,0.142925,0.486968,-0.123471,0.141657,0.557765,0.231166,0.121923,0.562642,0.038260,0.180794,0.311968,0.039103,0.139466,0.380939,0.036205,0.238674,0.263139,0.193455,0.244371,0.256571,,,,0.197987,0.144328,0.382526,0.197283,0.188822,0.313648,-0.110438,0.237665,0.270738,-0.107797,0.138191,0.378540,-0.108907,0.175719,0.310613,,,,,,,,,,,,,0.403774,0.404247,-0.152831,0.281384,0.308043,-0.064702,0.367728,0.385352,-0.172319,0.315975,0.319915,-0.008770,0.295084,0.354082,-0.042046,-0.117559,0.325019,0.151300,-0.150412,0.354532,0.171605,-0.167520,0.325738,0.228776,-0.173376,0.349296,0.286984,-0.235470,0.369593,0.283749
3181,13.254167,-0.771605,0.060020,-0.370934,-0.513255,0.255504,0.282296,0.032100,-0.727232,-0.160266,0.499244,-0.442949,-0.105458,0.209032,0.289944,-0.000136,-0.000268,-0.000134,-1.000000,0.038763,0.137826,0.300354,0.215636,0.140955,0.428314,0.168509,0.141434,0.560961,-0.122440,0.142934,0.486975,-0.123472,0.141649,0.557776,0.231169,0.121906,0.562651,0.038265,0.180755,0.311941,0.039096,0.139440,0.380945,0.036216,0.238581,0.263067,0.193481,0.244240,0.256496,,,,0.197990,0.144291,0.382522,0.197285,0.188751,0.313617,-0.110409,0.237632,0.270697,-0.107787,0.138182,0.378536,-0.108891,0.175692,0.310601,,,,,,,,,,,,,0.403760,0.404260,-0.152788,0.281393,0.308055,-0.064694,0.367709,0.385370,-0.172267,0.315963,0.319920,-0.008733,0.295071,0.354089,-0.041994,-0.117525,0.324906,0.151224,-0.150364,0.354455,0.171510,-0.167483,0.325692,0.228718,-0.173318,0.349266,0.286918,-0.235406,0.369608,0.283688
3182,13.258333,-0.771647,0.060095,-0.370838,-0.513253,0.255480,0.282322,0.032130,-0.727137,-0.160123,0.499424,-0.442954,-0.105445,0.208991,0.289880,-0.000086,-0.000277,-0.000148,-1.000000,0.038755,0.137811,0.300343,0.215636,0.140960,0.428303,0.168510,0.141439,0.560932,-0.122453,0.142932,0.486969,-0.123473,0.141659,0.557767,0.231162,0.121930,0.562645,0.038260,0.180689,0.311902,0.039114,0.139433,0.380937,0.036237,0.238481,0.262998,0.193494,0.244125,0.256425,,,,0.197990,0.144265,0.382504,0.197252,0.188605,0.313572,-0.110399,0.237566,0.270654,-0.107791,0.138199,0.378541,-0.108892,0.175682,0.310586,,,,,,,,,,,,,0.403745,0.404272,-0.152766,0.281363,0.308077,-0.064666,0.367690,0.385406,-0.172240,0.315945,0.319941,-0.008702,0.295048,0.354111,-0.041955,-0.117520,0.324818,0.151145,-0.150296,0.354357,0.171396,-0.167451,0.325645,0.228644,-0.173258,0.349257,0.286824,-0.235345,0.369613,0.283607
3183,13.262500,-0.771677,0.060174,-0.370765,-0.513251,0.255451,0.282351,0.032149,-0.726996,-0.160008,0.499573,-0.443059,-0.105419,0.208989,0.289831,-0.000101,-0.000271,-0.000149,-1.000000,0.038743,0.137841,0.300321,0.215621,0.140986,0.428280,0.168505,0.141472,0.560910,-0.122469,0.142958,0.486950,-0.123490,0.141676,0.557739,0.231143,0.121945,0.562632,0.038268,0.180668,0.311860,0.039107,0.139416,0.380920,0.036264,0.238399,0.262920,0.193492,0.244007,0.256325,,,,0.197988,0.144231,0.382481,0.197268,0.188527,0.313514,-0.110373,0.237531,0.270598,-0.107789,0.138204,0.378526,-0.108892,0.175682,0.310550,,,,,,,,,,,,,0.403731,0.404293,-0.152740,0.281339,0.308118,-0.064647,0.367666,0.385431,-0.172221,0.315917,0.319958,-0.008677,0.295029,0.354140,-0.041931,-0.117507,0.324759,0.151057,-0.150259,0.354280,0.171279,-0.167435,0.325618,0.228563,-0.173208,0.349273,0.286728,-0.235297,0.369628,0.283520
3184,13.266667,-0.771658,0.060199,-0.370745,-0.513292,0.255428,0.282388,0.032186,-0.726919,-0.159904,0.499744,-0.443029,-0.105410,0.208946,0.289754,-0.000046,-0.000276,-0.000153,-1.000000,0.038726,0.137824,0.300308,0.215607,0.140984,0.428261,0.168492,0.141478,0.560893,-0.122483,0.142962,0.486947,-0.123506,0.141686,0.557720,0.231125,0.121963,0.562624,0.038270,0.180605,0.311818,0.039121,0.139397,0.380911,0.036278,0.238325,0.262865,0.193518,0.243890,0.256266,,,,0.197996,0.144196,0.382482,0.197276,0.188428,0.313457,-0.110357,0.237514,0.270558,-0.107786,0.138192,0.378535,-0.108884,0.175663,0.310523,,,,,,,,,,,,,0.403722,0.404309,-0.152719,0.281311,0.308137,-0.064615,0.367663,0.385449,-0.172195,0.315897,0.319989,-0.008638,0.295010,0.354166,-0.041888,-0.117513,0.324688,0.150973,-0.150202,0.354182,0.171182,-0.167407,0.325579,0.228484,-0.173150,0.349260,0.286643,-0.235246,0.369627,0.283432
