Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
chisel_x,chisel_y,chisel_z,chisel_w,chisel_X,chisel_Y,chisel_Z,gripper_x,gripper_y,gripper_z,gripper_w,gripper_X,gripper_Y,gripper_Z,battery_x,battery_y,battery_z,battery_w,battery_X,battery_Y,battery_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z,A3_X,A3_Y,A3_Z,B2_X,B2_Y,B2_Z,B3_X,B3_Y,B3_Z,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,B1_X,B1_Y,B1_Z
-0.933627,-0.102197,0.049783,-0.339733,0.147905,0.148206,0.186870,-0.861871,-0.439449,-0.138292,-0.211988,-0.094945,0.191444,0.251895,-0.000809,0.000052,-0.000006,-1.000000,0.038847,0.138384,0.300252,0.198212,0.129333,0.298350,0.197865,0.130647,0.380951,0.196328,0.132716,0.218784,0.039749,0.136989,0.299596,0.040608,0.153184,0.225507,-0.105963,0.144641,0.379722,-0.102158,0.172357,0.305397,,,,0.039116,0.127379,0.380365
-0.933734,-0.102030,0.051553,-0.339225,0.149503,0.148062,0.186748,-0.861653,-0.441193,-0.137577,-0.209702,-0.094891,0.191675,0.251098,-0.000533,-0.000020,0.000000,-1.000000,0.038815,0.138263,0.300232,0.198197,0.129341,0.298341,0.197856,0.130644,0.380935,0.196320,0.132728,0.218779,0.039752,0.136987,0.299580,0.040598,0.153177,0.225504,-0.105974,0.144657,0.379721,-0.102169,0.172369,0.305397,,,,0.039114,0.127385,0.380351
-0.933891,-0.101930,0.053369,-0.338539,0.151135,0.147892,0.186593,-0.861703,-0.439394,-0.138789,-0.212459,-0.094911,0.191494,0.252013,-0.000757,-0.000007,-0.000033,-1.000000,0.038842,0.138388,0.300205,0.198189,0.129345,0.298328,0.197873,0.130660,0.380899,0.196315,0.132735,0.218767,0.039769,0.136985,0.299551,0.040602,0.153176,0.225494,-0.105974,0.144672,0.379716,-0.102172,0.172392,0.305386,,,,0.039125,0.127395,0.380326
-0.934164,-0.102172,0.054430,-0.337543,0.152751,0.147559,0.186363,-0.861493,-0.441149,-0.138071,-0.210126,-0.094845,0.191714,0.251205,-0.000762,0.000001,-0.000046,-1.000000,0.038841,0.138397,0.300200,0.198182,0.129366,0.298334,0.197871,0.130654,0.380890,0.196309,0.132736,0.218774,0.039767,0.136981,0.299543,0.040593,0.153188,0.225499,-0.105982,0.144695,0.379722,-0.102176,0.172431,0.305399,,,,0.039126,0.127395,0.380329
-0.934131,-0.102635,0.054935,-0.337412,0.154425,0.147709,0.186570,-0.861555,-0.439343,-0.139228,-0.212879,-0.094877,0.191525,0.252130,-0.000697,0.000002,-0.000040,-1.000000,0.038845,0.138359,0.300200,0.198176,0.129363,0.298346,0.197873,0.130648,0.380891,0.196312,0.132739,0.218782,0.039774,0.136963,0.299543,0.040605,0.153189,0.225508,-0.105981,0.144711,0.379734,-0.102174,0.172423,0.305405,,,,0.039134,0.127400,0.380325
-0.934042,-0.101766,0.058531,-0.337317,0.155996,0.147728,0.186565,-0.861406,-0.441093,-0.138367,-0.210410,-0.094832,0.191728,0.251282,-0.000489,-0.000011,-0.000011,-1.000000,0.038821,0.138238,0.300224,0.198173,0.129341,0.298368,0.197870,0.130626,0.380911,0.196303,0.132722,0.218803,0.039767,0.136945,0.299561,0.040591,0.153177,0.225532,-0.105979,0.144675,0.379759,-0.102177,0.172425,0.305430,,,,0.039122,0.127375,0.380343
-0.934370,-0.102358,0.059012,-0.336146,0.157667,0.147453,0.186294,-0.861541,-0.439231,-0.139445,-0.213021,-0.094875,0.191513,0.252163,-0.000704,0.000064,-0.000001,-1.000000,0.038862,0.138330,0.300252,0.198174,0.129341,0.298384,0.197875,0.130623,0.380926,0.196310,0.132699,0.218815,0.039773,0.136950,0.299579,0.040594,0.153188,0.225548,-0.105973,0.144688,0.379781,-0.102178,0.172415,0.305442,,,,0.039131,0.127375,0.380358
-0.934607,-0.102797,0.059858,-0.335200,0.159309,0.147233,0.186111,-0.861372,-0.440966,-0.138655,-0.210623,-0.094846,0.191731,0.251333,-0.000488,0.000035,0.000024,-1.000000,0.038837,0.138225,0.300271,0.198177,0.129342,0.298391,0.197880,0.130628,0.380943,0.196301,0.132702,0.218825,0.039763,0.136948,0.299593,0.040586,0.153204,0.225562,-0.105974,0.144669,0.379787,-0.102172,0.172415,0.305459,,,,0.039122,0.127371,0.380371
-0.934823,-0.102819,0.060830,-0.334417,0.160816,0.147065,0.185957,-0.861537,-0.439025,-0.139726,-0.213277,-0.094908,0.191493,0.252212,-0.000504,0.000050,0.000038,-1.000000,0.038849,0.138241,0.300272,0.198190,0.129350,0.298393,0.197884,0.130633,0.380950,0.196305,0.132721,0.218830,0.039773,0.136976,0.299597,0.040593,0.153208,0.225549,-0.105970,0.144689,0.379794,-0.102167,0.172410,0.305454,,,,0.039127,0.127379,0.380371
-0.935082,-0.103086,0.061820,-0.333427,0.162411,0.146919,0.185715,-0.861431,-0.440742,-0.138860,-0.210715,-0.094878,0.191705,0.251298,-0.000517,0.000043,0.000023,-1.000000,0.038847,0.138255,0.300268,0.198194,0.129353,0.298392,0.197887,0.130649,0.380948,0.196304,0.132738,0.218825,0.039777,0.136996,0.299598,0.040579,0.153221,0.225549,-0.105964,0.144678,0.379774,-0.102166,0.172413,0.305439,,,,0.039125,0.127391,0.380376
-0.935341,-0.103293,0.062546,-0.332500,0.163947,0.146777,0.185510,-0.861629,-0.438740,-0.139943,-0.213351,-0.094947,0.191439,0.252159,-0.000540,0.000038,0.000028,-1.000000,0.038859,0.138266,0.300261,0.198211,0.129348,0.298377,0.197899,0.130653,0.380940,0.196320,0.132757,0.218815,0.039789,0.137022,0.299588,0.040585,0.153229,0.225529,-0.105941,0.144667,0.379739,-0.102179,0.172382,0.305419,,,,0.039145,0.127399,0.380357
-0.935468,-0.102940,0.064008,-0.331973,0.165332,0.146715,0.185413,-0.861540,-0.440497,-0.139075,-0.210641,-0.094905,0.191658,0.251211,-0.000571,0.000042,0.000035,-1.000000,0.038859,0.138277,0.300256,0.198214,0.129342,0.298366,0.197900,0.130660,0.380938,0.196318,0.132770,0.218809,0.039790,0.137039,0.299589,0.040590,0.153238,0.225518,-0.105940,0.144662,0.379716,-0.102176,0.172354,0.305399,,,,0.039144,0.127411,0.380352
-0.935694,-0.103023,0.064832,-0.331148,0.166785,0.146568,0.185261,-0.861696,-0.438413,-0.140233,-0.213562,-0.094996,0.191359,0.252163,-0.000558,0.000036,0.000047,-1.000000,0.038854,0.138277,0.300247,0.198222,0.129338,0.298353,0.197897,0.130662,0.380937,0.196325,0.132788,0.218800,0.039796,0.137054,0.299579,0.040599,0.153248,0.225511,-0.105928,0.144664,0.379677,-0.102191,0.172319,0.305381,,,,0.039148,0.127413,0.380346
-0.935695,-0.102930,0.066112,-0.330922,0.168201,0.146647,0.185230,-0.861631,-0.440291,-0.139290,-0.210556,-0.094948,0.191596,0.251118,-0.000813,0.000057,0.000004,-1.000000,0.038867,0.138408,0.300241,0.198203,0.129337,0.298346,0.197880,0.130656,0.380934,0.196318,0.132803,0.218789,0.039783,0.137068,0.299588,0.040599,0.153262,0.225503,-0.105934,0.144645,0.379647,-0.102208,0.172282,0.305358,,,,0.039131,0.127419,0.380347
-0.935688,-0.102375,0.067901,-0.330753,0.169520,0.146737,0.185246,-0.861741,-0.438126,-0.140591,-0.213733,-0.095056,0.191278,0.252144,-0.000572,0.000030,0.000047,-1.000000,0.038839,0.138295,0.300232,0.198211,0.129343,0.298331,0.197881,0.130675,0.380932,0.196328,0.132815,0.218773,0.039774,0.137084,0.299577,0.040603,0.153274,0.225492,-0.105934,0.144659,0.379615,-0.102221,0.172242,0.305327,,,,0.039128,0.127437,0.380330
-0.935905,-0.102917,0.067675,-0.330015,0.170877,0.146641,0.185107,-0.861680,-0.440119,-0.139600,-0.210511,-0.095001,0.191540,0.251028,-0.000584,0.000027,0.000040,-1.000000,0.038820,0.138304,0.300230,0.198203,0.129361,0.298322,0.197859,0.130676,0.380930,0.196317,0.132823,0.218771,0.039762,0.137086,0.299579,0.040599,0.153269,0.225481,-0.105935,0.144650,0.379600,-0.102238,0.172223,0.305314,,,,0.039115,0.127436,0.380328
-0.935815,-0.102427,0.069502,-0.330044,0.172160,0.146770,0.185210,-0.861782,-0.437944,-0.140936,-0.213716,-0.095096,0.191203,0.252079,-0.000823,0.000055,-0.000009,-1.000000,0.038847,0.138422,0.300222,0.198202,0.129346,0.298325,0.197850,0.130670,0.380928,0.196322,0.132829,0.218771,0.039768,0.137095,0.299571,0.040600,0.153278,0.225492,-0.105918,0.144665,0.379585,-0.102251,0.172200,0.305297,,,,0.039119,0.127442,0.380331
-0.935777,-0.102951,0.069923,-0.329898,0.173554,0.146886,0.185293,-0.861659,-0.439962,-0.140000,-0.210659,-0.095033,0.191449,0.251023,-0.000567,0.000034,0.000039,-1.000000,0.038819,0.138288,0.300238,0.198193,0.129345,0.298335,0.197857,0.130664,0.380931,0.196312,0.132816,0.218781,0.039756,0.137087,0.299585,0.040593,0.153269,0.225503,-0.105932,0.144658,0.379575,-0.102259,0.172168,0.305302,,,,0.039114,0.127429,0.380338
-0.935531,-0.101573,0.074617,-0.329995,0.174873,0.146999,0.185122,-0.861696,-0.437851,-0.141427,-0.213927,-0.095106,0.191124,0.252105,-0.000817,0.000055,0.000001,-1.000000,0.038848,0.138405,0.300242,0.198197,0.129343,0.298356,0.197865,0.130654,0.380940,0.196315,0.132823,0.218803,0.039764,0.137065,0.299589,0.040595,0.153263,0.225523,-0.105926,0.144645,0.379574,-0.102268,0.172147,0.305308,,,,0.039123,0.127420,0.380343
-0.935451,-0.102274,0.074839,-0.329956,0.176246,0.147126,0.185241,-0.861479,-0.439768,-0.140689,-0.211339,-0.095046,0.191336,0.251190,-0.000531,0.000042,0.000032,-1.000000,0.038833,0.138257,0.300255,0.198195,0.129340,0.298373,0.197880,0.130644,0.380944,0.196311,0.132824,0.218816,0.039769,0.137045,0.299598,0.040712,0.153216,0.225592,-0.105924,0.144653,0.379592,-0.102282,0.172135,0.305323,,,,0.039129,0.127411,0.380354
-0.935494,-0.103183,0.074301,-0.329671,0.177567,0.147232,0.185303,-0.861631,-0.437851,-0.141915,-0.213867,-0.095083,0.191065,0.252024,-0.000551,0.000043,0.000031,-1.000000,0.038855,0.138261,0.300261,0.198209,0.129337,0.298380,0.197890,0.130637,0.380952,0.196313,0.132813,0.218826,0.039786,0.137038,0.299594,0.040714,0.153206,0.225598,-0.105903,0.144617,0.379574,-0.102274,0.172112,0.305335,,,,0.039138,0.127407,0.380355
-0.935487,-0.104498,0.073439,-0.329470,0.178962,0.147341,0.185388,-0.861415,-0.439671,-0.141189,-0.211469,-0.095037,0.191254,0.251143,-0.000483,0.000033,0.000026,-1.000000,0.038856,0.138222,0.300266,0.198205,0.129342,0.298387,0.197899,0.130640,0.380948,0.196312,0.132812,0.218837,0.039792,0.137028,0.299591,0.040708,0.153192,0.225607,-0.105902,0.144639,0.379572,-0.102284,0.172096,0.305333,,,,0.039145,0.127404,0.380360
-0.935336,-0.104965,0.073898,-0.329650,0.180171,0.147561,0.185559,-0.861629,-0.437782,-0.142393,-0.213699,-0.095077,0.191011,0.251874,-0.000483,0.000036,0.000026,-1.000000,0.038867,0.138227,0.300256,0.198217,0.129340,0.298376,0.197906,0.130642,0.380932,0.196319,0.132809,0.218817,0.039797,0.137022,0.299581,0.040718,0.153195,0.225601,-0.105896,0.144637,0.379543,-0.102279,0.172082,0.305319,,,,0.039156,0.127396,0.380351
-0.935144,-0.105175,0.074594,-0.329968,0.181318,0.147816,0.185787,-0.861360,-0.439574,-0.141735,-0.211531,-0.095045,0.191201,0.251068,-0.000453,-0.000024,-0.000008,-1.000000,0.038837,0.138219,0.300238,0.198205,0.129351,0.298377,0.197897,0.130644,0.380924,0.196303,0.132802,0.218819,0.039789,0.137015,0.299576,0.040696,0.153173,0.225590,-0.105921,0.144660,0.379529,-0.102304,0.172070,0.305316,,,,0.039135,0.127396,0.380345
-0.934912,-0.105664,0.075207,-0.330332,0.182464,0.148090,0.186018,-0.861458,-0.437780,-0.143025,-0.213968,-0.095089,0.191008,0.251886,-0.000713,-0.000008,-0.000044,-1.000000,0.038849,0.138354,0.300222,0.198188,0.129341,0.298367,0.197887,0.130637,0.380915,0.196296,0.132807,0.218812,0.039782,0.137006,0.299568,0.040701,0.153174,0.225588,-0.105925,0.144663,0.379519,-0.102309,0.172057,0.305298,,,,0.039133,0.127403,0.380332
-0.934902,-0.106670,0.074313,-0.330239,0.183619,0.148207,0.186155,-0.861246,-0.439580,-0.142318,-0.211589,-0.095031,0.191190,0.251027,-0.000447,-0.000021,-0.000015,-1.000000,0.038810,0.138224,0.300225,0.198167,0.129343,0.298363,0.197865,0.130643,0.380918,0.196285,0.132797,0.218809,0.039767,0.137016,0.299567,0.040673,0.153163,0.225582,-0.105950,0.144650,0.379508,-0.102327,0.172029,0.305284,,,,0.039116,0.127407,0.380335
-0.934688,-0.106924,0.074862,-0.330639,0.184664,0.148475,0.186441,-0.861306,-0.437753,-0.143586,-0.214259,-0.095092,0.190995,0.251896,-0.000491,-0.000019,-0.000010,-1.000000,0.038804,0.138251,0.300215,0.198164,0.129344,0.298348,0.197858,0.130647,0.380909,0.196285,0.132794,0.218801,0.039766,0.137017,0.299563,0.040672,0.153156,0.225567,-0.105956,0.144618,0.379491,-0.102344,0.172003,0.305256,,,,0.039113,0.127413,0.380330
-0.934631,-0.107980,0.074090,-0.330630,0.185796,0.148607,0.186603,-0.861168,-0.439563,-0.142800,-0.211618,-0.095032,0.191189,0.250954,-0.000496,-0.000015,0.000004,-1.000000,0.038792,0.138264,0.300215,0.198156,0.129350,0.298341,0.197843,0.130653,0.380912,0.196279,0.132793,0.218794,0.039749,0.137028,0.299563,0.040671,0.153148,0.225566,-0.105970,0.144627,0.379470,-0.102377,0.171974,0.305248,,,,0.039104,0.127412,0.380330
-0.934315,-0.107785,0.075134,-0.331350,0.186731,0.148963,0.186967,-0.861229,-0.437646,-0.144103,-0.214440,-0.095113,0.190985,0.251877,-0.000758,0.000060,-0.000001,-1.000000,0.038826,0.138393,0.300224,0.198156,0.129365,0.298344,0.197841,0.130670,0.380909,0.196282,0.132811,0.218790,0.039747,0.137039,0.299568,0.040667,0.153156,0.225557,-0.105975,0.144619,0.379457,-0.102385,0.171974,0.305234,,,,0.039102,0.127436,0.380324
-0.934026,-0.107888,0.075893,-0.331959,0.187723,0.149333,0.187332,-0.861097,-0.439461,-0.143342,-0.211751,-0.095060,0.191186,0.250947,-0.000507,0.000035,0.000042,-1.000000,0.038801,0.138275,0.300246,0.198163,0.129357,0.298352,0.197836,0.130665,0.380935,0.196279,0.132794,0.218806,0.039734,0.137024,0.299587,0.040670,0.153136,0.225570,-0.105994,0.144624,0.379456,-0.102382,0.171945,0.305239,,,,0.039102,0.127434,0.380347
-0.933747,-0.108297,0.076186,-0.332543,0.188763,0.149644,0.187666,-0.861156,-0.437499,-0.144662,-0.214656,-0.095134,0.190941,0.251905,-0.000794,0.000060,-0.000006,-1.000000,0.038841,0.138406,0.300257,0.198182,0.129354,0.298371,0.197855,0.130664,0.380951,0.196302,0.132787,0.218812,0.039746,0.137021,0.299602,0.040691,0.153131,0.225577,-0.105978,0.144630,0.379452,-0.102372,0.171925,0.305246,,,,0.039111,0.127421,0.380366
-0.933607,-0.108686,0.076033,-0.332844,0.189712,0.149858,0.187981,-0.861057,-0.439389,-0.143819,-0.211742,-0.095071,0.191137,0.250880,-0.000540,0.000039,0.000029,-1.000000,0.038830,0.138260,0.300275,0.198208,0.129336,0.298379,0.197869,0.130642,0.380972,0.196317,0.132763,0.218817,0.039749,0.137003,0.299617,0.040704,0.153093,0.225578,-0.105969,0.144646,0.379464,-0.102342,0.171873,0.305241,,,,0.039116,0.127393,0.380373
-0.933505,-0.109443,0.075396,-0.333025,0.190733,0.150059,0.188242,-0.861105,-0.437433,-0.145203,-0.214635,-0.095133,0.190868,0.251827,-0.000524,0.000025,0.000031,-1.000000,0.038849,0.138240,0.300270,0.198229,0.129323,0.298367,0.197888,0.130643,0.380968,0.196330,0.132749,0.218805,0.039762,0.136986,0.299609,0.040732,0.153065,0.225569,-0.105938,0.144631,0.379439,-0.102339,0.171829,0.305228,,,,0.039134,0.127383,0.380372
-0.933410,-0.110044,0.074984,-0.333188,0.191645,0.150215,0.188481,-0.860908,-0.439355,-0.144531,-0.211934,-0.095065,0.191100,0.250874,-0.000552,0.000025,0.000029,-1.000000,0.038852,0.138252,0.300267,0.198241,0.129321,0.298362,0.197897,0.130632,0.380958,0.196342,0.132737,0.218793,0.039766,0.136981,0.299588,0.040732,0.153051,0.225554,-0.105941,0.144654,0.379426,-0.102336,0.171813,0.305213,,,,0.039144,0.127380,0.380363
-0.933241,-0.110079,0.075195,-0.333601,0.192457,0.150476,0.188822,-0.860927,-0.437412,-0.145890,-0.214925,-0.095136,0.190839,0.251826,-0.000744,-0.000013,-0.000033,-1.000000,0.038861,0.138362,0.300219,0.198236,0.129339,0.298337,0.197896,0.130644,0.380939,0.196337,0.132738,0.218778,0.039773,0.136976,0.299563,0.040726,0.153042,0.225531,-0.105934,0.144659,0.379387,-0.102343,0.171808,0.305187,,,,0.039141,0.127389,0.380340
-0.933359,-0.111367,0.073475,-0.333226,0.193420,0.150531,0.188977,-0.860744,-0.439380,-0.145212,-0.212080,-0.095061,0.191070,0.250827,-0.000506,-0.000026,-0.000008,-1.000000,0.038835,0.138257,0.300206,0.198219,0.129354,0.298332,0.197890,0.130649,0.380917,0.196323,0.132745,0.218763,0.039773,0.136982,0.299546,0.040707,0.153051,0.225518,-0.105949,0.144653,0.379348,-0.102370,0.171789,0.305172,,,,0.039131,0.127397,0.380318
-0.933168,-0.111106,0.074414,-0.333640,0.194149,0.150706,0.189293,-0.860705,-0.437486,-0.146630,-0.215156,-0.095164,0.190848,0.251833,-0.000716,-0.000001,-0.000036,-1.000000,0.038853,0.138373,0.300186,0.198202,0.129354,0.298322,0.197891,0.130651,0.380896,0.196314,0.132747,0.218760,0.039777,0.136978,0.299523,0.040700,0.153038,0.225514,-0.105973,0.144643,0.379321,-0.102391,0.171765,0.305158,,,,0.039129,0.127406,0.380306
-0.933000,-0.110565,0.075390,-0.334071,0.194780,0.150918,0.189678,-0.860559,-0.439380,-0.145971,-0.212314,-0.095083,0.191050,0.250855,-0.000486,0.000045,0.000026,-1.000000,0.038840,0.138255,0.300208,0.198191,0.129362,0.298324,0.197885,0.130651,0.380897,0.196299,0.132744,0.218763,0.039777,0.136973,0.299522,0.040681,0.153021,0.225515,-0.105998,0.144631,0.379289,-0.102431,0.171727,0.305156,,,,0.039132,0.127406,0.380307
-0.933011,-0.110508,0.075422,-0.334050,0.195493,0.151024,0.189937,-0.860566,-0.437539,-0.147351,-0.215115,-0.095192,0.190850,0.251793,-0.000536,0.000059,0.000040,-1.000000,0.038853,0.138273,0.300206,0.198191,0.129352,0.298333,0.197893,0.130652,0.380897,0.196302,0.132729,0.218775,0.039790,0.136970,0.299523,0.040682,0.153010,0.225516,-0.105996,0.144638,0.379275,-0.102424,0.171692,0.305154,,,,0.039140,0.127400,0.380313
-0.932944,-0.110610,0.075656,-0.334151,0.196246,0.151123,0.190204,-0.860391,-0.439305,-0.146805,-0.212573,-0.095110,0.190997,0.250922,-0.000499,0.000050,0.000032,-1.000000,0.038853,0.138255,0.300222,0.198187,0.129347,0.298343,0.197890,0.130648,0.380908,0.196297,0.132731,0.218782,0.039786,0.136964,0.299536,0.040682,0.152979,0.225517,-0.106009,0.144616,0.379276,-0.102435,0.171674,0.305157,,,,0.039141,0.127401,0.380320
-0.932808,-0.109893,0.076586,-0.334557,0.196828,0.151324,0.190617,-0.860383,-0.437479,-0.148211,-0.215375,-0.095222,0.190800,0.251880,-0.000535,0.000048,0.000032,-1.000000,0.038862,0.138273,0.300239,0.198199,0.129357,0.298360,0.197901,0.130656,0.380925,0.196313,0.132728,0.218792,0.039780,0.136957,0.299554,0.040692,0.152971,0.225529,-0.105995,0.144642,0.379289,-0.102438,0.171649,0.305172,,,,0.039146,0.127396,0.380339
-0.932810,-0.109502,0.077010,-0.334580,0.197468,0.151395,0.190914,-0.860227,-0.439299,-0.147576,-0.212716,-0.095140,0.190961,0.250974,-0.000560,0.000050,0.000037,-1.000000,0.038861,0.138285,0.300269,0.198204,0.129358,0.298382,0.197900,0.130658,0.380955,0.196314,0.132719,0.218815,0.039773,0.136948,0.299589,0.040697,0.152951,0.225543,-0.105998,0.144633,0.379290,-0.102440,0.171622,0.305187,,,,0.039145,0.127398,0.380367
-0.932855,-0.109312,0.076885,-0.334547,0.198082,0.151382,0.191183,-0.860323,-0.437382,-0.148893,-0.215341,-0.095248,0.190740,0.251881,-0.000549,0.000040,0.000037,-1.000000,0.038863,0.138274,0.300285,0.198222,0.129364,0.298400,0.197902,0.130662,0.380975,0.196323,0.132729,0.218829,0.039777,0.136957,0.299602,0.040712,0.152937,0.225557,-0.105983,0.144633,0.379289,-0.102436,0.171598,0.305199,,,,0.039153,0.127389,0.380381
-0.932918,-0.108733,0.076990,-0.334535,0.198577,0.151369,0.191523,-0.860109,-0.439277,-0.148221,-0.212788,-0.095181,0.190954,0.250995,-0.000793,0.000042,-0.000007,-1.000000,0.038871,0.138382,0.300299,0.198223,0.129354,0.298409,0.197895,0.130655,0.380991,0.196328,0.132704,0.218838,0.039760,0.136944,0.299618,0.040715,0.152911,0.225565,-0.105984,0.144598,0.379280,-0.102440,0.171570,0.305206,,,,0.039147,0.127379,0.380402
-0.932917,-0.107608,0.077794,-0.334714,0.198987,0.151355,0.191879,-0.860218,-0.437295,-0.149526,-0.215502,-0.095279,0.190700,0.251919,-0.000566,0.000025,0.000027,-1.000000,0.038853,0.138271,0.300301,0.198218,0.129349,0.298416,0.197886,0.130640,0.380985,0.196329,0.132690,0.218836,0.039754,0.136930,0.299621,0.040713,0.152894,0.225568,-0.105987,0.144604,0.379257,-0.102449,0.171547,0.305190,,,,0.039138,0.127374,0.380406
-0.933005,-0.107012,0.077891,-0.334638,0.199401,0.151256,0.192146,-0.859979,-0.439287,-0.148741,-0.212929,-0.095196,0.190949,0.250984,-0.000570,0.000032,0.000027,-1.000000,0.038835,0.138273,0.300290,0.198200,0.129342,0.298396,0.197867,0.130651,0.380971,0.196308,0.132695,0.218824,0.039737,0.136932,0.299612,0.040698,0.152880,0.225556,-0.106015,0.144594,0.379236,-0.102467,0.171523,0.305173,,,,0.039116,0.127381,0.380392
-0.933155,-0.106429,0.077830,-0.334421,0.199837,0.151128,0.192400,-0.860013,-0.437381,-0.150099,-0.215746,-0.095284,0.190745,0.251917,-0.000543,0.000023,0.000036,-1.000000,0.038814,0.138277,0.300258,0.198176,0.129342,0.298361,0.197852,0.130652,0.380947,0.196295,0.132697,0.218802,0.039729,0.136942,0.299585,0.040685,0.152899,0.225530,-0.106026,0.144598,0.379202,-0.102486,0.171515,0.305149,,,,0.039114,0.127386,0.380365
-0.933222,-0.105658,0.078058,-0.334425,0.200239,0.151021,0.192681,-0.859783,-0.439285,-0.149412,-0.213255,-0.095196,0.190950,0.251008,-0.000545,-0.000022,0.000004,-1.000000,0.038785,0.138289,0.300220,0.198153,0.129361,0.298344,0.197828,0.130667,0.380915,0.196282,0.132715,0.218785,0.039715,0.136942,0.299565,0.040654,0.152918,0.225505,-0.106050,0.144602,0.379170,-0.102518,0.171521,0.305119,,,,0.039096,0.127399,0.380346
-0.933410,-0.105322,0.077768,-0.334073,0.200672,0.150840,0.192879,-0.859735,-0.437387,-0.150793,-0.216356,-0.095286,0.190751,0.252029,-0.000779,0.000002,-0.000043,-1.000000,0.038799,0.138399,0.300203,0.198151,0.129351,0.298329,0.197818,0.130662,0.380903,0.196272,0.132722,0.218774,0.039712,0.136952,0.299545,0.040660,0.152935,0.225500,-0.106062,0.144582,0.379150,-0.102529,0.171506,0.305112,,,,0.039096,0.127402,0.380332
-0.933481,-0.104632,0.078200,-0.333991,0.201109,0.150688,0.193192,-0.859547,-0.439258,-0.150079,-0.213793,-0.095192,0.190933,0.251126,-0.000538,0.000039,0.000020,-1.000000,0.038790,0.138260,0.300232,0.198148,0.129345,0.298340,0.197820,0.130638,0.380915,0.196265,0.132702,0.218793,0.039711,0.136938,0.299559,0.040661,0.152947,0.225508,-0.106065,0.144574,0.379155,-0.102545,0.171481,0.305120,,,,0.039083,0.127384,0.380338
-0.933368,-0.103768,0.079368,-0.334300,0.201526,0.150645,0.193583,-0.859533,-0.437334,-0.151354,-0.216873,-0.095281,0.190707,0.252135,-0.000533,0.000050,0.000021,-1.000000,0.038809,0.138237,0.300243,0.198161,0.129320,0.298354,0.197839,0.130626,0.380930,0.196281,0.132704,0.218795,0.039720,0.136931,0.299565,0.040691,0.152963,0.225528,-0.106046,0.144575,0.379150,-0.102536,0.171469,0.305130,,,,0.039097,0.127365,0.380349
